run,type,sandbox_idle_timeout_s,ablate,rpm,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=reactive_gate_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=7,reactive_gate,0,vtfq+park+prewarm+kv+gang,20,reactive_gate,7,804,625,10,0.015748031496062992,0.04568527918781726,625,93.438750973899,1945.9664062333093,24.012788710719114,600.0000000000005,0,376,1,0,0,0.016789174448824315,0.388251718837368,3775820608.6148877,0.0,0,0.0,0.0,0.0,0.0,286,8,0.44256563844057945,0.45252069133567774,0.6738267964864996,0.242591348765697,340.90909090909093,0.27
type=reactive_gate_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=8,reactive_gate,0,vtfq+park+prewarm+kv+gang,20,reactive_gate,8,946,774,21,0.026415094339622643,0.11052631578947368,774,32.20842855457431,2952.2199830514396,19.60557479274078,600.0000000000005,0,476,0,0,0,0.015320335062896406,0.510010614960677,4581261727.365159,0.0,0,0.0,0.0,0.0,0.0,331,8,0.48035312794106483,0.5035271764580836,0.6440041736556269,0.2366089914122434,422.1818181818182,0.29
type=reactive_gate_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=9,reactive_gate,0,vtfq+park+prewarm+kv+gang,20,reactive_gate,9,898,722,18,0.024324324324324326,0.07920792079207921,722,162.64051186823372,2617.2324377092496,25.648504603696395,600.0000000000005,0,475,0,0,0,0.0286259888206092,0.21016753206333852,3191608768.1321106,0.0,0,0.0,0.0,0.0,0.0,392,5,0.4845460983148806,0.4986527173459439,0.7845842059659092,0.3110000700619043,393.8181818181818,0.33
type=reactive_gate_sandbox_idle_timeout_s=0_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=10,reactive_gate,0,vtfq+park+prewarm+kv+gang,20,reactive_gate,10,635,530,10,0.018518518518518517,0.07142857142857142,530,226.6138075565127,2145.292712561937,24.196741920104778,600.0000000000005,0,213,0,0,0,0.008238654103540985,0.32710536566505116,3641221418.61912,0.0,0,0.0,0.0,0.0,0.0,300,4,0.5447098354237664,0.5609588894057923,0.6508926627290534,0.32325036208008395,289.0909090909091,0.21
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=1,reactive_gate,300,,10,reactive_gate,1,532,362,20,0.05235602094240838,0.1652892561983471,362,26.439636544495215,3614.5918847175876,0.0,600.0000000000005,333,568,0,0,1,0.030355552874167264,0.5418080291905387,6578590099.147199,0.0,0,0.0,0.0,0.0,0.0,287,0,0.33287729421102,0.35607173112207724,0.3657270432651839,0.11323262927696207,197.45454545454547,0.17
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=2,reactive_gate,300,,10,reactive_gate,2,637,448,33,0.06860706860706861,0.21830985915492956,448,46.300607314782155,2939.2297502033175,0.0,600.0000000000005,316,575,0,0,1,0.027237013968320914,0.4069113814382207,6480603070.007944,0.0,0,0.0,0.0,0.0,0.0,270,3,0.3667284499474456,0.3942258507274252,0.42241467154720286,0.19595627719732855,244.36363636363637,0.18
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=3,reactive_gate,300,,10,reactive_gate,3,664,442,28,0.059574468085106386,0.16666666666666666,442,20.24767109675645,3615.6679083395725,0.0,600.0000000000005,442,617,0,0,6,0.02757881310371204,0.5283103042082686,7237811282.582334,0.0,0,0.0,0.0,0.0,0.0,306,4,0.30582098362321947,0.32881859303653094,0.39503653993864934,0.16032559522374235,241.0909090909091,0.27
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=4,reactive_gate,300,,10,reactive_gate,4,586,402,40,0.09049773755656108,0.26666666666666666,402,18.28169718217714,3640.8784153104048,0.0,600.0000000000005,493,500,0,0,4,0.0619421348499437,0.4901454838175675,6998652149.176507,0.0,0,0.0,0.0,0.0,0.0,247,9,0.3461843490450705,0.386205743326384,0.38925318087121213,0.0961624898437885,219.27272727272728,0.18
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=5,reactive_gate,300,,10,reactive_gate,5,821,521,75,0.12583892617449666,0.3443396226415094,521,15.401387301952127,4326.708449407745,1.7328591685997063,600.0000000000005,400,1298,0,0,9,0.0682426888903259,0.09757749072842305,9044347463.882757,0.0,0,0.0,0.0,0.0,0.0,484,0,0.2870690740362066,0.33406565104633634,0.4297272080662394,0.17221413018268156,284.1818181818182,0.28
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=6,reactive_gate,300,,10,reactive_gate,6,625,460,29,0.05930470347648262,0.20567375886524822,460,20.392453480704262,3463.2114488540865,0.6069286629111972,600.0000000000005,276,580,0,0,8,0.03794317745301918,0.370750804294581,7011915149.407136,0.0,0,0.0,0.0,0.0,0.0,286,3,0.36455713609216134,0.4008034899347439,0.3917562228535354,0.18927291502264262,250.9090909090909,0.18
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=7,reactive_gate,300,,10,reactive_gate,7,677,444,55,0.11022044088176353,0.270935960591133,444,20.698119835685247,2809.090443917819,0.0,600.0000000000005,426,778,0,0,2,0.07466349266350993,0.266969006000717,6559216865.501455,0.0,0,0.0,0.0,0.0,0.0,307,3,0.3203950924900405,0.36821093725974907,0.4248123737495144,0.21371233512301685,242.1818181818182,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=8,reactive_gate,300,,10,reactive_gate,8,713,473,40,0.07797270955165692,0.25165562913907286,473,12.775289557223346,3848.0381178234725,0.0,600.0000000000005,224,863,0,0,16,0.04766810517502873,0.5868644956208922,8894934111.115236,0.0,0,0.0,0.0,0.0,0.0,245,2,0.2691809358469265,0.29904721440668214,0.3090414909390378,0.14529881353647547,258.0,0.26
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=9,reactive_gate,300,,10,reactive_gate,9,778,555,42,0.07035175879396985,0.20103092783505155,555,27.90338634359705,3662.820808463489,1.4144962082629073,600.0000000000005,366,776,0,0,8,0.0396685657300164,0.13878703842504825,7269034363.879993,0.0,0,0.0,0.0,0.0,0.0,411,5,0.3757502323247725,0.41358369463274475,0.48843565290323104,0.2648596258233742,302.72727272727275,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=10_seed=10,reactive_gate,300,,10,reactive_gate,10,514,373,37,0.09024390243902439,0.25547445255474455,373,108.18666738388367,3977.740136502105,0.0,600.0000000000005,216,510,0,0,0,0.08503576178515623,0.25352070406058513,6976560156.41311,0.0,0,0.0,0.0,0.0,0.0,235,2,0.36530648021153533,0.40656611748950605,0.3896475648795649,0.25362996119872044,203.45454545454547,0.16
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=1,reactive_gate,300,,20,reactive_gate,1,595,439,17,0.03728070175438596,0.13114754098360656,439,59.86786582123841,3605.282611114047,3.4019529491801763,600.0000000000005,0,485,0,0,0,0.01076815973462299,0.4750337764910865,5067709422.01964,0.0,0,0.0,0.0,0.0,0.0,297,0,0.395083120782263,0.41552354781283873,0.498526237151159,0.13733136718287794,239.45454545454547,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=2,reactive_gate,300,,20,reactive_gate,2,663,480,30,0.058823529411764705,0.20689655172413793,480,69.82187382122038,2229.4850206608235,4.377430831239328,600.0000000000005,0,595,0,0,0,0.022111935828390862,0.36550652274146034,3991719125.1337814,0.0,0,0.0,0.0,0.0,0.0,298,0,0.3878362180899821,0.4236697161490552,0.5289096708187646,0.19562766105157298,261.8181818181818,0.2
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=3,reactive_gate,300,,20,reactive_gate,3,734,528,26,0.04693140794223827,0.14857142857142858,528,71.01145014515441,3617.673049228084,28.809368556813894,600.0000000000005,0,628,1,0,0,0.014383162221352474,0.44823132284401646,3880281593.7238026,0.0,0,0.0,0.0,0.0,0.0,351,2,0.3863800097769065,0.4107322558790827,0.6133954753059441,0.19198882689332358,288.0,0.23
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=4,reactive_gate,300,,20,reactive_gate,4,688,533,26,0.046511627906976744,0.16149068322981366,533,52.1347081630654,2976.5919001050056,5.986069422414857,600.0000000000005,0,408,0,0,0,0.04567129097421914,0.4419478598202282,3770573630.1055427,0.0,0,0.0,0.0,0.0,0.0,272,5,0.46749981241467525,0.4993118574360878,0.5851730510716137,0.1283240106769391,290.72727272727275,0.2
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=5,reactive_gate,300,,20,reactive_gate,5,903,638,56,0.08069164265129683,0.25806451612903225,638,54.92492275990611,3961.858993378024,18.07502749434506,600.0000000000005,0,1153,0,0,0,0.022497359929325174,0.168147612907007,5612895200.874449,0.0,0,0.0,0.0,0.0,0.0,396,0,0.32546037284628354,0.36702751813888795,0.7089028510424761,0.17312340807933724,348.0,0.39
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=6,reactive_gate,300,,20,reactive_gate,6,683,532,25,0.04488330341113106,0.1724137931034483,532,36.166306951017305,3611.853356637812,4.724297651634811,600.0000000000005,0,604,0,0,0,0.014976889466753974,0.3349317415506186,5152509834.078712,0.0,0,0.0,0.0,0.0,0.0,272,5,0.4216153352862277,0.4564643803445355,0.49807752870046623,0.20656604671374157,290.1818181818182,0.2
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=7,reactive_gate,300,,20,reactive_gate,7,733,518,34,0.06159420289855073,0.1736842105263158,518,55.943337236213324,3228.5960132675395,2.484224018864116,600.0000000000005,0,709,0,0,0,0.03460536966185726,0.3960221088121334,5222963860.769548,0.0,0,0.0,0.0,0.0,0.0,261,5,0.3907866563924568,0.42426405803015443,0.5615797426549145,0.21529306959878933,282.54545454545456,0.21
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=8,reactive_gate,300,,20,reactive_gate,8,837,639,36,0.05333333333333334,0.18888888888888888,639,21.798013174668768,3746.3222860490578,1.243096579398223,600.0000000000005,0,778,0,0,0,0.06478251784254693,0.5731503006766513,6042959426.999587,0.0,0,0.0,0.0,0.0,0.0,293,2,0.39950325923216906,0.43535966250494856,0.5049984434043965,0.16262000695746304,348.54545454545456,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=9,reactive_gate,300,,20,reactive_gate,9,805,595,42,0.06593406593406594,0.21105527638190955,595,67.6309453466024,3687.606124461512,6.118198785674447,600.0000000000005,0,834,0,0,0,0.03440335150137473,0.08517387538725568,4244145530.2261744,0.0,0,0.0,0.0,0.0,0.0,354,9,0.4283608680929963,0.47150528463655805,0.6480533822358198,0.21188781411796107,324.54545454545456,0.26
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=_rpm=20_seed=10,reactive_gate,300,,20,reactive_gate,10,557,423,24,0.053691275167785234,0.18110236220472442,423,114.2528022756212,3458.2680418110176,0.0,600.0000000000005,0,511,0,0,0,0.04716243754799509,0.2920405345744945,5878694578.718636,0.0,0,0.0,0.0,0.0,0.0,279,2,0.412436043189661,0.44537306894322887,0.46947630958220027,0.24001847451118397,230.72727272727275,0.16
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=1,reactive_gate,300,budget,10,reactive_gate,1,532,362,20,0.05235602094240838,0.1652892561983471,362,26.439636544495215,3614.5918847175876,0.0,600.0000000000005,333,568,0,0,1,0.030355552874167264,0.5418080291905387,6578590099.147199,0.0,0,0.0,0.0,0.0,0.0,287,0,0.33287729421102,0.35607173112207724,0.3657270432651839,0.11323262927696207,197.45454545454547,0.17
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=2,reactive_gate,300,budget,10,reactive_gate,2,637,448,33,0.06860706860706861,0.21830985915492956,448,46.300607314782155,2939.2297502033175,0.0,600.0000000000005,316,575,0,0,1,0.027237013968320914,0.4069113814382207,6480603070.007944,0.0,0,0.0,0.0,0.0,0.0,270,3,0.3667284499474456,0.3942258507274252,0.42241467154720286,0.19595627719732855,244.36363636363637,0.18
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=3,reactive_gate,300,budget,10,reactive_gate,3,664,442,28,0.059574468085106386,0.16666666666666666,442,20.24767109675645,3615.6679083395725,0.0,600.0000000000005,442,617,0,0,6,0.02757881310371204,0.5283103042082686,7237811282.582334,0.0,0,0.0,0.0,0.0,0.0,306,4,0.30582098362321947,0.32881859303653094,0.39503653993864934,0.16032559522374235,241.0909090909091,0.27
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=4,reactive_gate,300,budget,10,reactive_gate,4,586,402,40,0.09049773755656108,0.26666666666666666,402,18.28169718217714,3640.8784153104048,0.0,600.0000000000005,493,500,0,0,4,0.0619421348499437,0.4901454838175675,6998652149.176507,0.0,0,0.0,0.0,0.0,0.0,247,9,0.3461843490450705,0.386205743326384,0.38925318087121213,0.0961624898437885,219.27272727272728,0.18
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=5,reactive_gate,300,budget,10,reactive_gate,5,821,521,75,0.12583892617449666,0.3443396226415094,521,15.401387301952127,4326.708449407745,1.7328591685997063,600.0000000000005,400,1298,0,0,9,0.0682426888903259,0.09757749072842305,9044347463.882757,0.0,0,0.0,0.0,0.0,0.0,484,0,0.2870690740362066,0.33406565104633634,0.4297272080662394,0.17221413018268156,284.1818181818182,0.29
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=6,reactive_gate,300,budget,10,reactive_gate,6,625,460,29,0.05930470347648262,0.20567375886524822,460,20.392453480704262,3463.2114488540865,0.6069286629111972,600.0000000000005,276,580,0,0,8,0.03794317745301918,0.370750804294581,7011915149.407136,0.0,0,0.0,0.0,0.0,0.0,286,3,0.36455713609216134,0.4008034899347439,0.3917562228535354,0.18927291502264262,250.9090909090909,0.18
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=7,reactive_gate,300,budget,10,reactive_gate,7,677,444,55,0.11022044088176353,0.270935960591133,444,20.698119835685247,2809.090443917819,0.0,600.0000000000005,426,778,0,0,2,0.07466349266350993,0.266969006000717,6559216865.501455,0.0,0,0.0,0.0,0.0,0.0,307,3,0.3203950924900405,0.36821093725974907,0.4248123737495144,0.21371233512301685,242.1818181818182,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=8,reactive_gate,300,budget,10,reactive_gate,8,713,473,40,0.07797270955165692,0.25165562913907286,473,12.775289557223346,3848.0381178234725,0.0,600.0000000000005,224,863,0,0,16,0.04766810517502873,0.5868644956208922,8894934111.115236,0.0,0,0.0,0.0,0.0,0.0,245,2,0.2691809358469265,0.29904721440668214,0.3090414909390378,0.14529881353647547,258.0,0.27
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=9,reactive_gate,300,budget,10,reactive_gate,9,778,555,42,0.07035175879396985,0.20103092783505155,555,27.90338634359705,3662.820808463489,1.4144962082629073,600.0000000000005,366,776,0,0,8,0.0396685657300164,0.13878703842504825,7269034363.879993,0.0,0,0.0,0.0,0.0,0.0,411,5,0.3757502323247725,0.41358369463274475,0.48843565290323104,0.2648596258233742,302.72727272727275,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=10_seed=10,reactive_gate,300,budget,10,reactive_gate,10,514,373,37,0.09024390243902439,0.25547445255474455,373,108.18666738388367,3977.740136502105,0.0,600.0000000000005,216,510,0,0,0,0.08503576178515623,0.25352070406058513,6976560156.41311,0.0,0,0.0,0.0,0.0,0.0,235,2,0.36530648021153533,0.40656611748950605,0.3896475648795649,0.25362996119872044,203.45454545454547,0.17
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=1,reactive_gate,300,budget,20,reactive_gate,1,595,439,17,0.03728070175438596,0.13114754098360656,439,59.86786582123841,3605.282611114047,3.4019529491801763,600.0000000000005,0,485,0,0,0,0.01076815973462299,0.4750337764910865,5067709422.01964,0.0,0,0.0,0.0,0.0,0.0,297,0,0.395083120782263,0.41552354781283873,0.498526237151159,0.13733136718287794,239.45454545454547,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=2,reactive_gate,300,budget,20,reactive_gate,2,663,480,30,0.058823529411764705,0.20689655172413793,480,69.82187382122038,2229.4850206608235,4.377430831239328,600.0000000000005,0,595,0,0,0,0.022111935828390862,0.36550652274146034,3991719125.1337814,0.0,0,0.0,0.0,0.0,0.0,298,0,0.3878362180899821,0.4236697161490552,0.5289096708187646,0.19562766105157298,261.8181818181818,0.21
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=3,reactive_gate,300,budget,20,reactive_gate,3,734,528,26,0.04693140794223827,0.14857142857142858,528,71.01145014515441,3617.673049228084,28.809368556813894,600.0000000000005,0,628,1,0,0,0.014383162221352474,0.44823132284401646,3880281593.7238026,0.0,0,0.0,0.0,0.0,0.0,351,2,0.3863800097769065,0.4107322558790827,0.6133954753059441,0.19198882689332358,288.0,0.23
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=4,reactive_gate,300,budget,20,reactive_gate,4,688,533,26,0.046511627906976744,0.16149068322981366,533,52.1347081630654,2976.5919001050056,5.986069422414857,600.0000000000005,0,408,0,0,0,0.04567129097421914,0.4419478598202282,3770573630.1055427,0.0,0,0.0,0.0,0.0,0.0,272,5,0.46749981241467525,0.4993118574360878,0.5851730510716137,0.1283240106769391,290.72727272727275,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=5,reactive_gate,300,budget,20,reactive_gate,5,903,638,56,0.08069164265129683,0.25806451612903225,638,54.92492275990611,3961.858993378024,18.07502749434506,600.0000000000005,0,1153,0,0,0,0.022497359929325174,0.168147612907007,5612895200.874449,0.0,0,0.0,0.0,0.0,0.0,396,0,0.32546037284628354,0.36702751813888795,0.7089028510424761,0.17312340807933724,348.0,0.39
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=6,reactive_gate,300,budget,20,reactive_gate,6,683,532,25,0.04488330341113106,0.1724137931034483,532,36.166306951017305,3611.853356637812,4.724297651634811,600.0000000000005,0,604,0,0,0,0.014976889466753974,0.3349317415506186,5152509834.078712,0.0,0,0.0,0.0,0.0,0.0,272,5,0.4216153352862277,0.4564643803445355,0.49807752870046623,0.20656604671374157,290.1818181818182,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=7,reactive_gate,300,budget,20,reactive_gate,7,733,518,34,0.06159420289855073,0.1736842105263158,518,55.943337236213324,3228.5960132675395,2.484224018864116,600.0000000000005,0,709,0,0,0,0.03460536966185726,0.3960221088121334,5222963860.769548,0.0,0,0.0,0.0,0.0,0.0,261,5,0.3907866563924568,0.42426405803015443,0.5615797426549145,0.21529306959878933,282.54545454545456,0.22
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=8,reactive_gate,300,budget,20,reactive_gate,8,837,639,36,0.05333333333333334,0.18888888888888888,639,21.798013174668768,3746.3222860490578,1.243096579398223,600.0000000000005,0,778,0,0,0,0.06478251784254693,0.5731503006766513,6042959426.999587,0.0,0,0.0,0.0,0.0,0.0,293,2,0.39950325923216906,0.43535966250494856,0.5049984434043965,0.16262000695746304,348.54545454545456,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=9,reactive_gate,300,budget,20,reactive_gate,9,805,595,42,0.06593406593406594,0.21105527638190955,595,67.6309453466024,3687.606124461512,6.118198785674447,600.0000000000005,0,834,0,0,0,0.03440335150137473,0.08517387538725568,4244145530.2261744,0.0,0,0.0,0.0,0.0,0.0,354,9,0.4283608680929963,0.47150528463655805,0.6480533822358198,0.21188781411796107,324.54545454545456,0.27
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=budget_rpm=20_seed=10,reactive_gate,300,budget,20,reactive_gate,10,557,423,24,0.053691275167785234,0.18110236220472442,423,114.2528022756212,3458.2680418110176,0.0,600.0000000000005,0,511,0,0,0,0.04716243754799509,0.2920405345744945,5878694578.718636,0.0,0,0.0,0.0,0.0,0.0,279,2,0.412436043189661,0.44537306894322887,0.46947630958220027,0.24001847451118397,230.72727272727275,0.16
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=1,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,1,532,362,20,0.05235602094240838,0.1652892561983471,362,26.439636544495215,3614.5918847175876,0.0,600.0000000000005,333,568,0,0,1,0.030355552874167264,0.5418080291905387,6578590099.147199,0.0,0,0.0,0.0,0.0,0.0,287,0,0.33287729421102,0.35607173112207724,0.3657270432651839,0.11323262927696207,197.45454545454547,0.17
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=2,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,2,637,448,33,0.06860706860706861,0.21830985915492956,448,46.300607314782155,2939.2297502033175,0.0,600.0000000000005,316,575,0,0,1,0.027237013968320914,0.4069113814382207,6480603070.007944,0.0,0,0.0,0.0,0.0,0.0,270,3,0.3667284499474456,0.3942258507274252,0.42241467154720286,0.19595627719732855,244.36363636363637,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=3,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,3,664,442,28,0.059574468085106386,0.16666666666666666,442,20.24767109675645,3615.6679083395725,0.0,600.0000000000005,442,617,0,0,6,0.02757881310371204,0.5283103042082686,7237811282.582334,0.0,0,0.0,0.0,0.0,0.0,306,4,0.30582098362321947,0.32881859303653094,0.39503653993864934,0.16032559522374235,241.0909090909091,0.27
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=4,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,4,586,402,40,0.09049773755656108,0.26666666666666666,402,18.28169718217714,3640.8784153104048,0.0,600.0000000000005,493,500,0,0,4,0.0619421348499437,0.4901454838175675,6998652149.176507,0.0,0,0.0,0.0,0.0,0.0,247,9,0.3461843490450705,0.386205743326384,0.38925318087121213,0.0961624898437885,219.27272727272728,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=5,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,5,821,521,75,0.12583892617449666,0.3443396226415094,521,15.401387301952127,4326.708449407745,1.7328591685997063,600.0000000000005,400,1298,0,0,9,0.0682426888903259,0.09757749072842305,9044347463.882757,0.0,0,0.0,0.0,0.0,0.0,484,0,0.2870690740362066,0.33406565104633634,0.4297272080662394,0.17221413018268156,284.1818181818182,0.28
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=6,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,6,625,460,29,0.05930470347648262,0.20567375886524822,460,20.392453480704262,3463.2114488540865,0.6069286629111972,600.0000000000005,276,580,0,0,8,0.03794317745301918,0.370750804294581,7011915149.407136,0.0,0,0.0,0.0,0.0,0.0,286,3,0.36455713609216134,0.4008034899347439,0.3917562228535354,0.18927291502264262,250.9090909090909,0.2
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=7,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,7,677,444,55,0.11022044088176353,0.270935960591133,444,20.698119835685247,2809.090443917819,0.0,600.0000000000005,426,778,0,0,2,0.07466349266350993,0.266969006000717,6559216865.501455,0.0,0,0.0,0.0,0.0,0.0,307,3,0.3203950924900405,0.36821093725974907,0.4248123737495144,0.21371233512301685,242.1818181818182,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=8,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,8,713,473,40,0.07797270955165692,0.25165562913907286,473,12.775289557223346,3848.0381178234725,0.0,600.0000000000005,224,863,0,0,16,0.04766810517502873,0.5868644956208922,8894934111.115236,0.0,0,0.0,0.0,0.0,0.0,245,2,0.2691809358469265,0.29904721440668214,0.3090414909390378,0.14529881353647547,258.0,0.29
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=9,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,9,778,555,42,0.07035175879396985,0.20103092783505155,555,27.90338634359705,3662.820808463489,1.4144962082629073,600.0000000000005,366,776,0,0,8,0.0396685657300164,0.13878703842504825,7269034363.879993,0.0,0,0.0,0.0,0.0,0.0,411,5,0.3757502323247725,0.41358369463274475,0.48843565290323104,0.2648596258233742,302.72727272727275,0.24
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=10_seed=10,reactive_gate,300,vtfq+park+prewarm+kv+gang,10,reactive_gate,10,514,373,37,0.09024390243902439,0.25547445255474455,373,108.18666738388367,3977.740136502105,0.0,600.0000000000005,216,510,0,0,0,0.08503576178515623,0.25352070406058513,6976560156.41311,0.0,0,0.0,0.0,0.0,0.0,235,2,0.36530648021153533,0.40656611748950605,0.3896475648795649,0.25362996119872044,203.45454545454547,0.16
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=1,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,1,595,439,17,0.03728070175438596,0.13114754098360656,439,59.86786582123841,3605.282611114047,3.4019529491801763,600.0000000000005,0,485,0,0,0,0.01076815973462299,0.4750337764910865,5067709422.01964,0.0,0,0.0,0.0,0.0,0.0,297,0,0.395083120782263,0.41552354781283873,0.498526237151159,0.13733136718287794,239.45454545454547,0.19
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=2,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,2,663,480,30,0.058823529411764705,0.20689655172413793,480,69.82187382122038,2229.4850206608235,4.377430831239328,600.0000000000005,0,595,0,0,0,0.022111935828390862,0.36550652274146034,3991719125.1337814,0.0,0,0.0,0.0,0.0,0.0,298,0,0.3878362180899821,0.4236697161490552,0.5289096708187646,0.19562766105157298,261.8181818181818,0.21
type=reactive_gate_sandbox_idle_timeout_s=300_ablate=vtfq+park+prewarm+kv+gang_rpm=20_seed=3,reactive_gate,300,vtfq+park+prewarm+kv+gang,20,reactive_gate,3,734,528,26,0.04693140794223827,0.14857142857142858,528,71.01145014515441,3617.673049228084,28.809368556813894,600.0000000000005,0,628,1,0,0,0.014383162221352474,0.44823132284401646,3880281593.7238026,0.0,0,0.0,0.0,0.0,0.0,351,2,0.3863800097769065,0.4107322558790827,0.6133954753059441,0.19198882689332358,288.0,0.24
