run,type,rpm,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=clairvoyant_rpm=10_seed=6,clairvoyant,10,clairvoyant,6,740,607,8,0.013008130081300813,0.04794520547945205,607,25.807336128984844,1815.1085494920471,0.4831086326785526,600.0000000000005,0,323,0,0,0,0.018258423285008485,0.32253859445753635,4122116838.4417357,171.0,57,0.0,0.0,0.0,0.0,272,14,0.5218606870048883,0.5326972063092393,0.5151069832782958,0.2680352052952405,331.0909090909091,0.22
type=clairvoyant_rpm=10_seed=7,clairvoyant,10,clairvoyant,7,782,602,17,0.027463651050080775,0.08292682926829269,602,37.255243162619536,2343.799762031934,1.6731252648272856,600.0000000000005,0,408,0,0,0,0.006894666279008259,0.33302478414117337,4143363753.3862395,27.0,9,0.0,0.0,0.0,0.0,238,8,0.4551324176624716,0.4747300492649605,0.5701867870653652,0.2470704747473571,328.3636363636364,0.27
type=clairvoyant_rpm=10_seed=8,clairvoyant,10,clairvoyant,8,901,723,23,0.030831099195710455,0.12568306010928962,723,19.243692391379227,3421.7566590216998,0.0,600.0000000000005,0,546,0,0,0,0.01803108839821874,0.5309491218379363,5017991960.103701,120.0,40,0.0,0.0,0.0,0.0,287,6,0.4305496966778727,0.4532813020117348,0.4819534967058405,0.21312568732628193,394.3636363636364,0.27
type=clairvoyant_rpm=10_seed=9,clairvoyant,10,clairvoyant,9,839,650,26,0.038461538461538464,0.11764705882352941,650,72.95374065541796,3203.04796558585,3.477038339468754,600.0000000000005,0,524,0,0,0,0.017426725369961055,0.18388456451203206,5096305921.3506155,9.0,3,0.0,0.0,0.0,0.0,320,7,0.43649374796436774,0.4624135754617777,0.6070721051500583,0.2899825529690125,354.54545454545456,0.32
type=clairvoyant_rpm=10_seed=10,clairvoyant,10,clairvoyant,10,623,509,10,0.019267822736030827,0.072992700729927,509,136.54979880229553,2981.586779904805,4.387030168017615,600.0000000000005,0,284,0,0,0,0.008413963522382658,0.27697203189960035,3174395096.25661,45.0,15,0.0,0.0,0.0,0.0,292,3,0.552799416776847,0.5689173252355968,0.6036957082362083,0.3327021060817654,277.6363636363636,0.2
type=clairvoyant_rpm=20_seed=1,clairvoyant,20,clairvoyant,1,719,624,3,0.004784688995215311,0.018633540372670808,624,90.13612188669526,1818.0294912504623,44.55428581226576,600.0000000000005,0,193,2,0,0,0.0014697520949684712,0.3508714505904117,1490868807.6574934,78.0,26,0.0,0.0,0.0,0.0,376,4,0.6527685547606139,0.6594521918400741,0.7402348743160775,0.2577822561390431,340.3636363636364,0.24
type=clairvoyant_rpm=20_seed=2,clairvoyant,20,clairvoyant,2,822,699,13,0.018258426966292134,0.0755813953488372,699,91.63893487088342,2125.3953969085164,42.49928853660965,600.0000000000005,0,316,1,0,0,0.009006715972352157,0.2633917748914991,1111407151.6335757,63.0,21,0.0,0.0,0.0,0.0,357,8,0.5848777806731404,0.6014344326573406,0.7593668165913947,0.3282050631425774,381.2727272727273,0.27
type=clairvoyant_rpm=20_seed=3,clairvoyant,20,clairvoyant,3,800,646,24,0.03582089552238806,0.11274509803921569,646,62.71110170686518,2415.4407524688872,65.28303264714525,600.0000000000005,0,442,1,0,0,0.01893150392579319,0.42742816419822194,1564430320.563023,168.0,56,0.0,0.0,0.0,0.0,381,7,0.552855144701143,0.5813143236869692,0.7270557610075111,0.23485387796052426,352.3636363636364,0.27
type=clairvoyant_rpm=20_seed=4,clairvoyant,20,clairvoyant,4,792,675,10,0.014598540145985401,0.05847953216374269,675,88.73995929975445,2026.5806819354846,73.84832364462905,600.0000000000005,0,262,4,0,0,0.014552081056954765,0.3599094339764258,851720704.9946324,69.0,23,0.0,0.0,0.0,0.0,342,6,0.6233223259344074,0.6359689109909248,0.7893414657876846,0.19575616644100605,368.1818181818182,0.25
type=clairvoyant_rpm=20_seed=5,clairvoyant,20,clairvoyant,5,1051,843,42,0.04745762711864407,0.16182572614107885,843,68.37083204793566,3427.914820693995,136.89961317981727,600.0000000000005,0,857,4,0,0,0.030084531459444005,0.0927613573719432,1157990047.8113112,35.99999999999997,12,0.0,0.0,0.0,0.0,486,4,0.5238184407732593,0.5624071330391724,0.9323509224375163,0.29848812085016013,459.8181818181818,0.39
type=clairvoyant_rpm=20_seed=6,clairvoyant,20,clairvoyant,6,788,674,7,0.010279001468428781,0.045454545454545456,674,39.2834285739624,1962.371945956499,25.27200635388266,600.0000000000005,0,322,0,0,0,0.004989409354817386,0.2854738954759349,2454474977.6537294,177.0,59,0.0,0.0,0.0,0.0,321,16,0.6101909983634518,0.6225011637797011,0.6547005868824464,0.3109713544075148,367.6363636363636,0.23
type=clairvoyant_rpm=20_seed=7,clairvoyant,20,clairvoyant,7,841,676,19,0.027338129496402876,0.0821917808219178,676,61.80663886887419,2018.3388467181924,66.8323238308185,600.0000000000005,0,420,0,0,0,0.011104908505917168,0.3256087178048886,1445533198.2305362,27.0,9,0.0,0.0,0.0,0.0,330,8,0.5699069694825679,0.5895503647026338,0.7688423026458495,0.24286254444723446,368.72727272727275,0.29
type=clairvoyant_rpm=20_seed=8,clairvoyant,20,clairvoyant,8,1022,870,22,0.02466367713004484,0.10945273631840796,870,28.191327726871577,3419.0474707225767,19.504038075469577,600.0000000000005,0,521,0,0,0,0.01789709339918054,0.511784696287477,2575996612.3369794,123.0,41,0.0,0.0,0.0,0.0,378,6,0.5681747623052033,0.59777779703559,0.7038215687241,0.2370024446871409,474.54545454545456,0.29
type=clairvoyant_rpm=20_seed=9,clairvoyant,20,clairvoyant,9,926,758,21,0.026957637997432605,0.09433962264150944,758,84.25847651675144,2145.271526693376,80.70685309567102,600.0000000000005,0,542,2,0,0,0.022732965621177853,0.1812840620776961,1359500623.7823997,9.0,3,0.0,0.0,0.0,0.0,447,5,0.579936434386153,0.6039672527000504,0.8522198093555751,0.2681193201761506,413.4545454545455,0.31
type=clairvoyant_rpm=20_seed=10,clairvoyant,20,clairvoyant,10,661,560,13,0.02268760907504363,0.09090909090909091,560,131.00068939135633,1932.9510640580554,33.41498457669258,600.0000000000005,0,284,0,0,0,0.009901221973395513,0.2844251154476211,2134666422.8047063,45.0,15,0.0,0.0,0.0,0.0,329,3,0.6161608514484312,0.6433813594719774,0.690191078897954,0.32323471328883113,305.45454545454544,0.22
type=clairvoyant_rpm=40_seed=1,clairvoyant,40,clairvoyant,1,720,628,5,0.007898894154818325,0.031055900621118012,628,96.53165504355843,1825.2454926102757,46.323748740278255,600.0000000000005,0,189,1,0,0,0.005370627740868162,0.35268469736950364,1289184459.9915183,78.0,26,0.0,0.0,0.0,0.0,389,3,0.6514322477282838,0.6595875629674731,0.7534520280246374,0.25227647178371115,342.54545454545456,0.24
type=clairvoyant_rpm=40_seed=2,clairvoyant,40,clairvoyant,2,818,684,14,0.02005730659025788,0.08383233532934131,684,85.7089368895862,1985.1220537311997,39.511899023431795,600.0000000000005,0,341,1,0,0,0.0070817306558164156,0.26324059431324404,1380141131.1118987,63.0,21,0.0,0.0,0.0,0.0,353,6,0.5695556135619945,0.5856589905199224,0.7578784743751619,0.3292176369546015,373.0909090909091,0.26
type=clairvoyant_rpm=40_seed=3,clairvoyant,40,clairvoyant,3,801,639,25,0.03765060240963856,0.11940298507462686,639,58.81821001267099,2531.152502771034,71.42583970422936,600.0000000000005,0,440,1,0,0,0.0062535338249869316,0.42384392381395386,1586320746.98868,168.0,56,0.0,0.0,0.0,0.0,384,7,0.5475780748231628,0.5788952584391855,0.7202798619123931,0.23628815358704214,348.54545454545456,0.25
type=clairvoyant_rpm=40_seed=4,clairvoyant,40,clairvoyant,4,788,675,9,0.013157894736842105,0.05142857142857143,675,92.83143161965609,2034.8815090370954,76.88767750069303,600.0000000000005,0,249,2,0,0,0.005916553499332331,0.3633121069763184,1338497601.9640152,72.0,24,0.0,0.0,0.0,0.0,341,6,0.6252090510407111,0.6380609791165217,0.763405110479798,0.21641136900128027,368.1818181818182,0.25
type=clairvoyant_rpm=40_seed=5,clairvoyant,40,clairvoyant,5,1041,832,52,0.058823529411764705,0.20078740157480315,832,62.9292019618041,2729.555404752685,115.42489205633741,600.0000000000005,0,852,1,0,0,0.03231463059701634,0.11103327503772913,1298263864.353898,38.99999999999997,13,0.0,0.0,0.0,0.0,477,2,0.5202960828737043,0.5684523773232718,0.9315767770574332,0.2920193480489673,453.8181818181818,0.38
type=clairvoyant_rpm=40_seed=6,clairvoyant,40,clairvoyant,6,791,680,8,0.011627906976744186,0.05128205128205128,680,42.515270593203695,1853.0623866525298,19.012028093654283,600.0000000000005,0,323,0,0,0,0.007064070933244299,0.30284611487832946,2407978054.2842164,177.0,59,0.0,0.0,0.0,0.0,326,16,0.611843296347284,0.6259322549790672,0.6597033915517353,0.3061413613063033,370.90909090909093,0.22
type=clairvoyant_rpm=40_seed=7,clairvoyant,40,clairvoyant,7,838,674,17,0.024602026049204053,0.07906976744186046,674,68.87955960213651,2089.462508403562,87.12337962576265,600.0000000000005,0,415,4,0,0,0.01625786675967565,0.32168685085270815,1332433654.0956705,27.0,9,0.0,0.0,0.0,0.0,331,8,0.5643078296466085,0.5831130363020902,0.7807045458430458,0.22579176201936363,367.6363636363636,0.28
type=clairvoyant_rpm=40_seed=8,clairvoyant,40,clairvoyant,8,1026,873,19,0.021300448430493273,0.0979381443298969,873,30.685272559037003,3623.003317602882,37.005752489034286,600.0000000000005,0,543,0,0,0,0.0070210432504920995,0.51780871398247,2419285787.8982773,123.0,41,0.0,0.0,0.0,0.0,380,6,0.5639489991204938,0.5902616911004915,0.7129689650794808,0.2243740295270378,476.1818181818182,0.28
type=clairvoyant_rpm=40_seed=9,clairvoyant,40,clairvoyant,9,923,753,20,0.0258732212160414,0.09523809523809523,753,90.47656558214067,2061.3511468605134,87.49055101780007,600.0000000000005,0,529,2,0,0,0.009168702144136405,0.17363647383619926,1624458860.5223324,9.0,3,0.0,0.0,0.0,0.0,443,5,0.5744589317224688,0.6007491659577106,0.8406582072528167,0.28338385783977604,410.72727272727275,0.31
type=clairvoyant_rpm=40_seed=10,clairvoyant,40,clairvoyant,10,658,552,13,0.023008849557522124,0.09027777777777778,552,126.60696008398077,1952.7765462594691,38.194557296621525,600.0000000000005,0,287,0,0,0,0.00974997680112847,0.2876156535368693,2084371858.686344,45.0,15,0.0,0.0,0.0,0.0,327,3,0.6135146075628669,0.6406028076759452,0.691882154242748,0.3171940791786749,301.0909090909091,0.2
