scenario,variant,seed,knob:arrivals.rate_per_min,knob:arrivals.burst_factor,knob:resources.model.slots.capacity,knob:resources.sandbox.mem.capacity,knob:resources.sandbox.cpu.capacity,knob:resources.ext.search.rpm,knob:resources.ext.search.background_load,knob:resources.ext.web.rpm,knob:resources.ext.web.background_load,knob:resources.ext.api.rpm,knob:framework.step_timeout_s,knob:framework.sandbox_idle_timeout_s,knob:framework.sandbox_cold_start_s,knob:reaction.after_sdk.abort,knob:generator.recipe_temperature,knob:generator.think_snr,knob:generator.tool_tail_scale,knob:generator.p_parallel_scale,knob:reaction.after_sdk.replan,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
scenario_0010,gate_srpt,1,3.328709720878225,2.5084926441750928,13,130,19,182.9854183579897,0.3302263730458623,87.2660158802422,0.5428277134770398,85.56584109407382,300,900,4.1789089205976655,0.2680109308556052,1.9702134920023051,0.3734421640037819,0.7807779465356203,1.4995020937485288,0.7319890691443949,reactive_gate,929,701,74,0.09548387096774194,0.2465277777777778,701,257.90031467691006,2425.5946940971107,89.09803482965903,300.00000000000045,0,1062,1,0,0,0.04437030284107971,0.16802829988972628,3131843514.1943016,0.0,0,0.0,0.0,0.0,0.0,807,64,0.41765354430259005,0.4630202829789526,0.8279149131651824,0.3371883222621372,382.3636363636364,0.32
scenario_0010,gate_srpt,2,3.328709720878225,2.5084926441750928,13,130,19,182.9854183579897,0.3302263730458623,87.2660158802422,0.5428277134770398,85.56584109407382,300,900,4.1789089205976655,0.2680109308556052,1.9702134920023051,0.3734421640037819,0.7807779465356203,1.4995020937485288,0.7319890691443949,reactive_gate,1022,798,76,0.08695652173913043,0.27586206896551724,798,315.31568698052,2318.2749292511103,74.62138633052314,300.00000000000045,0,1157,0,0,0,0.04825960487148522,0.1546104871364889,2911418196.518099,0.0,0,0.0,0.0,0.0,0.0,788,27,0.432652640370479,0.4904487079165299,0.8527583491074454,0.3978574106485407,435.2727272727273,0.34
scenario_0010,gate_srpt,3,3.328709720878225,2.5084926441750928,13,130,19,182.9854183579897,0.3302263730458623,87.2660158802422,0.5428277134770398,85.56584109407382,300,900,4.1789089205976655,0.2680109308556052,1.9702134920023051,0.3734421640037819,0.7807779465356203,1.4995020937485288,0.7319890691443949,reactive_gate,979,771,56,0.06771463119709795,0.226890756302521,771,311.52888689634074,1856.8113466793848,65.57698227116191,300.00000000000045,0,936,0,0,0,0.02232363999476771,0.06615185550952982,3379406539.4699545,0.0,0,0.0,0.0,0.0,0.0,753,39,0.4397640181386489,0.4876312161242315,0.7954963401968402,0.438617520542419,420.54545454545456,0.31
scenario_0010,gate_srpt,4,3.328709720878225,2.5084926441750928,13,130,19,182.9854183579897,0.3302263730458623,87.2660158802422,0.5428277134770398,85.56584109407382,300,900,4.1789089205976655,0.2680109308556052,1.9702134920023051,0.3734421640037819,0.7807779465356203,1.4995020937485288,0.7319890691443949,reactive_gate,1048,815,50,0.057803468208092484,0.18992248062015504,815,134.73526225717887,2291.8393779931425,58.58734197607564,300.00000000000045,0,899,0,0,0,0.018196886969223645,0.10629960180484847,3265746348.0867176,0.0,0,0.0,0.0,0.0,0.0,823,68,0.45494245842005654,0.4912139255416547,0.7981047603550295,0.4054343520450464,444.54545454545456,0.31
scenario_0010,gate_srpt,5,3.328709720878225,2.5084926441750928,13,130,19,182.9854183579897,0.3302263730458623,87.2660158802422,0.5428277134770398,85.56584109407382,300,900,4.1789089205976655,0.2680109308556052,1.9702134920023051,0.3734421640037819,0.7807779465356203,1.4995020937485288,0.7319890691443949,reactive_gate,1077,831,97,0.10452586206896551,0.2972027972027972,831,277.1169396910923,2737.3247557665554,106.65671632190495,300.00000000000045,0,1427,3,0,0,0.04945634644402339,0.11202844051618371,3118167871.535178,0.0,0,0.0,0.0,0.0,0.0,895,18,0.39219419085691687,0.45325725741527295,0.814599770889367,0.39065593957130446,453.2727272727273,0.36
scenario_0011,gate_sampled,1,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,385,285,26,0.08360128617363344,0.23529411764705882,285,181.3611130182553,3647.737739723829,3.1336664751132393,600.0000000000005,0,383,0,0,0,0.04208767623122769,0.5922181356866254,4198111204.1177135,0.0,0,0.0,0.0,0.0,0.0,5,0,0.4939652406131476,0.5396032012053973,0.5508219192915347,0.15692048352254703,155.45454545454547,0.15
scenario_0011,gate_sampled,2,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,409,314,23,0.06824925816023739,0.2087912087912088,314,117.94287873951822,2774.054831997875,0.6553202216490169,600.0000000000005,0,265,0,0,0,0.0543545364248047,0.6063600925926653,3829721444.95418,0.0,0,0.0,0.0,0.0,0.0,26,0,0.4932854657697356,0.540076642987474,0.5202356524116909,0.15646465907961227,171.27272727272728,0.14
scenario_0011,gate_sampled,3,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,420,337,24,0.0664819944598338,0.25,337,92.95625308178478,2170.040851550663,0.0,600.0000000000005,0,273,0,0,0,0.03840484966870534,0.6276391539698034,3876469387.8217926,0.0,0,0.0,0.0,0.0,0.0,4,1,0.5233437137573049,0.597563558930555,0.5108630881696652,0.14371973104298916,183.8181818181818,0.13
scenario_0011,gate_sampled,4,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,405,336,20,0.056179775280898875,0.1941747572815534,336,96.87823116228765,3002.39461878014,3.382488582616052,600.0000000000005,0,233,0,0,0,0.10087101749256101,0.6306904776153448,3502165561.43708,0.0,0,0.0,0.0,0.0,0.0,18,0,0.6088124936340134,0.6460748409090213,0.5381621992957185,0.1284032432165498,183.27272727272728,0.14
scenario_0011,gate_sampled,5,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,506,407,34,0.07709750566893424,0.3076923076923077,407,47.04874128194069,3139.9188634593315,15.576489527548437,600.0000000000005,0,380,0,0,0,0.04561179906359211,0.6259176933500236,3754919301.891071,0.0,0,0.0,0.0,0.0,0.0,7,0,0.5191706582498332,0.5871168592911241,0.5891512484260754,0.15617085657519328,222.0,0.16
scenario_0011,gate_ship,1,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,413,343,17,0.04722222222222222,0.12605042016806722,343,356.52308717504957,2862.874646356696,23.4182028014626,600.0,0,162,0,0,0,0.021702851126289596,0.48639202335019543,2608133667.5478296,0.0,0,0.0,0.0,0.0,0.0,5,0,0.6959341412029376,0.7353717860623911,0.7410699686908534,0.22215802960391307,187.0909090909091,0.17
scenario_0011,gate_ship,2,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,413,334,17,0.04843304843304843,0.1326530612244898,334,223.27903416719425,1529.2508622056048,17.78572794121209,600.0,0,174,1,0,0,0.06065113138628239,0.5635704442534919,4100198323.8912888,0.0,0,0.0,0.0,0.0,0.0,26,0,0.604676892714487,0.637633371168474,0.6212218242982089,0.20762677805719987,182.1818181818182,0.16
scenario_0011,gate_ship,3,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,431,366,13,0.03430079155672823,0.12745098039215685,366,152.73624506286922,1561.9454336945796,24.135030260330346,600.0,0,186,1,0,0,0.01589730294319557,0.6306487747701303,3271343370.0820107,0.0,0,0.0,0.0,0.0,0.0,5,1,0.6482462706433839,0.6916078660173407,0.613975325025402,0.1671435188140431,199.63636363636365,0.16
scenario_0011,gate_ship,4,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,414,356,20,0.05319148936170213,0.17094017094017094,356,152.36316775232422,2347.097229470107,13.406809743905193,600.0,0,178,0,0,0,0.060406870912594154,0.6381062496595681,3037201612.577267,0.0,0,0.0,0.0,0.0,0.0,18,0,0.7138857630453617,0.7581769567360647,0.6156130765196343,0.1552752277642101,194.1818181818182,0.15
scenario_0011,gate_ship,5,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,541,461,19,0.03958333333333333,0.16037735849056603,461,69.47760393782221,2978.3927832295035,12.53561585788635,600.0000000000005,0,253,0,0,0,0.030145731913132853,0.6003644801361094,3114276299.259007,0.0,0,0.0,0.0,0.0,0.0,7,1,0.6376304638795068,0.667617601108583,0.7212828827824598,0.19980248531643358,251.45454545454547,0.19
scenario_0011,lease,1,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,lease,410,338,17,0.04788732394366197,0.12931034482758622,338,364.5829344510514,2875.4790388966417,27.53668066857853,600.0,0,175,1,0,0,0.02485726591683004,0.4721164995727255,2557878414.5613008,2488.3427181113884,4,3.115454863247578,3.115454863247578,441600.0,7.965807983156992,6,0,0.6913036114619014,0.7304111125758718,0.7388102952353914,0.22090758669330957,184.36363636363637,0.38
scenario_0011,lease,2,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,lease,413,335,17,0.048295454545454544,0.13131313131313133,335,222.24089488995173,1578.727125192788,16.228008393062233,600.0,0,174,1,0,0,0.06641403901510794,0.5694562682523844,3864574769.881187,2793.659473025735,25,0.6983431113935694,0.6983431113935694,487200.0,3.9158934806509933,26,0,0.6085323627502073,0.6425042722950797,0.6185961907188253,0.207434075481243,182.72727272727275,0.35
scenario_0011,lease,3,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,lease,430,366,13,0.03430079155672823,0.125,366,149.9667744990652,1512.5669927833467,19.07634169667879,600.0,0,185,0,0,0,0.01649155132167544,0.6303965174582401,3068117506.377689,4383.112377085586,23,1.0958830040447083,0.0,489600.0,28.27224592840048,5,1,0.6525479880803292,0.6962578682525369,0.6131856958689459,0.1671397214450261,199.63636363636365,0.36
scenario_0011,lease,4,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,lease,412,352,20,0.053763440860215055,0.17391304347826086,352,151.6624141648433,2256.279577435503,12.449038264849403,600.0,0,175,0,0,0,0.063530112236572,0.6395876677809684,2882354737.906401,3791.652107615561,10,0.0,0.0,660600.0,2.75322738385438,18,0,0.7058047049947138,0.7485584156561699,0.615308733214791,0.15406741412225933,192.0,0.34
scenario_0011,lease,5,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,lease,543,462,19,0.0395010395010395,0.1619047619047619,462,81.41359084772466,3003.493864025005,12.72079797772843,600.0000000000005,0,254,2,0,0,0.042178723645868936,0.5927017355620134,2849758755.499336,2048.2007272308197,16,0.9675833869359849,0.9675833869359849,764400.0,7.354131547941961,7,0,0.6304455379180007,0.6599390353954082,0.7310112898412129,0.20219204990719006,252.0,0.42
scenario_0011,clairvoyant,1,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,clairvoyant,418,340,24,0.06593406593406594,0.17886178861788618,340,218.7465067150389,2926.4086800983478,32.590913708160215,600.0000000000005,0,219,0,0,0,0.02382673946667325,0.4794452800841716,1935725242.8963299,190.17737734103204,22,0.0,0.0,0.0,0.0,4,0,0.7153854877938165,0.7819618302548671,0.7410640884386269,0.22134199636591695,185.45454545454547,0.17
scenario_0011,clairvoyant,2,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,clairvoyant,414,337,19,0.05337078651685393,0.13725490196078433,337,171.57103676288216,1342.8365701105122,11.870770618630559,600.0,0,175,1,0,0,0.062444950660420884,0.5744370854029622,2137495739.4581501,354.42147595374286,41,0.0,0.0,0.0,0.0,26,0,0.6756728613109523,0.7241157492863347,0.6350210520441097,0.19754585277163736,183.8181818181818,0.15
scenario_0011,clairvoyant,3,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,clairvoyant,433,365,19,0.049479166666666664,0.17272727272727273,365,126.80555644177139,1694.597148690784,13.098329622618525,600.0,0,207,0,0,0,0.016374379550435463,0.6298579932118408,2034133867.1459296,388.99918092483995,45,0.0,0.0,0.0,0.0,5,1,0.6964166307644613,0.7683561054203938,0.6195819257814835,0.16362957377598836,199.0909090909091,0.15
scenario_0011,clairvoyant,4,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,clairvoyant,415,355,20,0.05333333333333334,0.17543859649122806,355,125.08987446553738,2776.8822849580565,10.369681611415457,600.0,0,204,0,0,0,0.05948642658837181,0.6305882283659904,1923176036.5456865,345.77704971096716,40,0.0,0.0,0.0,0.0,18,0,0.7328908253821984,0.7803843338731752,0.6058365737652661,0.15307115603240198,193.63636363636365,0.15
scenario_0011,clairvoyant,5,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,clairvoyant,550,469,25,0.05060728744939271,0.20909090909090908,469,80.54037032625047,3215.47571522595,15.977309199701514,600.0000000000005,0,282,0,0,0,0.038762556982754305,0.6232845581547379,2376521916.684132,285.2660660115489,33,0.0,0.0,0.0,0.0,7,0,0.6827433388123503,0.7420574485513696,0.7045471594843903,0.196475455104106,255.81818181818184,0.19
scenario_0011,gate_srpt,1,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,416,343,17,0.04722222222222222,0.12605042016806722,343,335.8768150503847,2903.667273038455,25.89461937308534,600.0,0,147,0,0,0,0.020852059971300463,0.49173691254843516,2527444661.9284225,0.0,0,0.0,0.0,0.0,0.0,6,0,0.7028049838282794,0.7419721384610274,0.7360598906271791,0.22422868290735304,187.0909090909091,0.17
scenario_0011,gate_srpt,2,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,414,338,16,0.04519774011299435,0.12121212121212122,338,221.82517204159478,1463.7368370945187,15.072066442725347,600.0,0,139,0,0,0,0.05412747794514579,0.5733855663291946,4030788787.70007,0.0,0,0.0,0.0,0.0,0.0,26,0,0.6185025972730485,0.654381077508612,0.6109889999452116,0.20940164006057116,184.36363636363637,0.15
scenario_0011,gate_srpt,3,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,430,373,13,0.03367875647668394,0.12037037037037036,373,154.47426659298708,1594.1883180848336,14.738127159725837,600.0,0,166,0,0,0,0.01900218806141881,0.6180643674401542,3316590790.523653,0.0,0,0.0,0.0,0.0,0.0,4,1,0.6839121788523846,0.7301452517560253,0.611121249516865,0.17712813765082527,203.45454545454547,0.15
scenario_0011,gate_srpt,4,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,412,352,20,0.053763440860215055,0.1724137931034483,352,144.4466695572287,2264.400244767101,9.914332429603993,600.0,0,175,0,0,0,0.0585470721575533,0.6382964640562079,3070554893.977135,0.0,0,0.0,0.0,0.0,0.0,18,0,0.7109699739003186,0.7549210041446831,0.6158445889865121,0.15511983052300177,192.0,0.15
scenario_0011,gate_srpt,5,1.2706413364828473,2.215670289722492,13,191,19,81.28089005200513,0.06735744049974417,61.95631797579696,0.5211787709791166,104.55722399369267,600,900,8.644426242774205,0.2696978031559424,0.2861311617808445,0.19962633504803587,1.5494155325115766,0.755696038213665,0.7303021968440576,reactive_gate,542,461,19,0.03958333333333333,0.16037735849056603,461,64.91156865420498,3040.628145286519,21.3025198209344,600.0000000000005,0,216,0,0,0,0.03071519612575969,0.5918072681043066,2976061857.5243573,0.0,0,0.0,0.0,0.0,0.0,7,1,0.6375652147431746,0.6672597654565122,0.7304860367033252,0.19831345303570166,251.45454545454547,0.19
scenario_0012,gate_sampled,1,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,807,638,4,0.006230529595015576,0.021739130434782608,638,134.77180763051956,2553.8956473397157,0.006964973262219686,900.0000000000002,0,185,0,0,0,0.02356116623178708,0.3078011851430244,4918736905.195059,0.0,0,0.0,0.0,0.0,0.0,875,77,0.4705373711697059,0.4718157634976616,0.3018119837024087,0.3527394673653516,348.0,0.19
scenario_0012,gate_sampled,2,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,838,700,4,0.005681818181818182,0.018633540372670808,700,153.56093531632337,2205.953707697529,14.563398333461956,900.0000000000005,0,171,1,0,0,0.0032334112426905363,0.24001284735734227,4286288113.461475,0.0,0,0.0,0.0,0.0,0.0,859,104,0.48641713483546944,0.48916671176745774,0.29967966323707157,0.3373035739495134,381.8181818181818,0.19
scenario_0012,gate_sampled,3,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,697,639,2,0.0031201248049922,0.013071895424836602,639,138.61209779108594,1156.002899066268,8.336227150777155,900.0,0,25,1,0,0,0.001085242562053626,0.10407725595819786,4037389717.795017,0.0,0,0.0,0.0,0.0,0.0,747,143,0.7181505282059616,0.7230259032316543,0.2846797578325995,0.3585806341671906,348.54545454545456,0.16
scenario_0012,gate_sampled,4,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,988,788,2,0.002531645569620253,0.005,788,107.50489439927014,1611.0072620282704,0.0,900.0,0,136,0,0,0,0.0033541955285831394,0.1872867454689874,5111448741.52189,0.0,0,0.0,0.0,0.0,0.0,860,87,0.4736715881762697,0.47407828885671366,0.299253025334542,0.3679385536644113,429.8181818181818,0.2
scenario_0012,gate_sampled,5,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,948,805,9,0.011056511056511056,0.049079754601226995,805,262.5757459496258,2728.1458290478654,5.8030111039395,900.0000000000005,0,206,0,0,0,0.003704722760443436,0.14244587062756037,4173593760.818069,0.0,0,0.0,0.0,0.0,0.0,937,24,0.4502050196308117,0.461414581110746,0.32909789430415265,0.4048640507494902,439.0909090909091,0.22
scenario_0012,gate_ship,1,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,833,690,3,0.004329004329004329,0.014778325123152709,690,172.72648254430794,1862.5329837922297,15.74624274546361,900.0,0,145,1,0,0,0.013564862114633418,0.2801556800573503,4176673404.6992483,0.0,0,0.0,0.0,0.0,0.0,913,129,0.5413410493169375,0.5430294466584618,0.33032078190451525,0.4053744054019685,376.3636363636364,0.21
scenario_0012,gate_ship,2,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,888,762,2,0.002617801047120419,0.011834319526627219,762,180.12497333562806,2380.4211858012413,18.41435414380521,900.0000000000005,0,125,4,0,0,0.0030481468505212527,0.2472000966329245,3125386673.61482,0.0,0,0.0,0.0,0.0,0.0,913,153,0.5708138924214361,0.5711953013184402,0.3414365281144781,0.38376870147856396,415.6363636363636,0.22
scenario_0012,gate_ship,3,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,720,662,2,0.0030120481927710845,0.012658227848101266,662,124.60662441882278,1184.5396757852354,21.51477673891436,900.0,0,19,0,0,0,0.0006969905284821197,0.09437314887681555,2919552813.6256666,0.0,0,0.0,0.0,0.0,0.0,772,213,0.8178816715380819,0.8235324801667504,0.31573568310886646,0.40108925176965027,361.0909090909091,0.18
scenario_0012,gate_ship,4,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,1045,855,1,0.0011682242990654205,0.0,855,120.6937943111684,1413.9980683843671,7.56314853611448,900.0,0,84,1,0,0,0.0035654378398212,0.16104067036157785,4398270591.930962,0.0,0,0.0,0.0,0.0,0.0,933,124,0.5458170507224366,0.5458842374333513,0.3293387608067858,0.4159270539270817,466.3636363636364,0.22
scenario_0012,gate_ship,5,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,reactive_gate,1004,881,4,0.004519774011299435,0.022857142857142857,881,340.6396039568772,1883.0254971055206,45.204490409186825,900.0000000000005,0,120,1,0,0,0.0018036010380621263,0.14077907256810696,1963187975.5091105,0.0,0,0.0,0.0,0.0,0.0,1018,26,0.5317505214369062,0.5374406653028673,0.3942867922062505,0.4452404084721071,480.54545454545456,0.27
scenario_0012,lease,1,1.9072893566206002,4.7550707250320094,30,138,22,31.141806851510037,0.012251684556131104,22.588097816648343,0.33111368474731223,154.24833499178916,900,60,15.38709875473802,0.21718004118781553,2.689345033928565,0.22077906360735353,0.8875479941468988,1.6934844345320994,0.7828199588121845,lease,814,652,3,0.004580152671755725,0.015625,652,165.73135922123788,2236.1045519914665,6.859143343325697,900.0,0,183,0,0,0,0.01402271804364772,0.28105105925382484,3823689227.6834097,4186.362070007905,16,11914.570478798705,9109.54277348196,799200.0,24108.871118561296,897,100,0.507830016135221,0.5092412117925349,0.31786344944962447,0.37137676008097115,355.6363636363636,0.41
