scenario,variant,seed,content_snr,rpm,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,budget_errs,usd,usd_per_req,usd_waste_frac,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
hosted_stress,needs_jev,1,0.6,10,needs,564,422,6,0.014018691588785047,0.03787878787878788,422,68.3860195778235,3544.982530308564,0.0,600.0000000000005,0,0,0.0,0.0,0.0,403,0,0,0,0.0075072733588879845,0.42662231742325696,5734783848.471287,0.0,0,835.1370421762931,344.3977614277021,4735800.0,87731.40456298675,305,2,0,0,0,nan,0.39427006535862086,0.40134693151694284,0.4052806163639602,0.20897037375334396,230.1818181818182,16.03
hosted_stress,needs_jev,2,0.6,10,needs,635,455,21,0.04411764705882353,0.13286713286713286,455,42.336787179487146,2413.82522346142,0.0,600.0000000000005,0,0,0.0,0.0,0.0,535,0,0,0,0.03758665787205112,0.2910088736980205,6742779395.127254,49.0458551561656,0,364.360757649923,148.25911425303752,4436400.0,93093.6820810511,286,12,0,0,0,nan,0.37858164716298026,0.39472126228884935,0.40650895128367004,0.28077641259949765,248.1818181818182,16.96
hosted_stress,needs_jev,3,0.6,10,needs,642,430,20,0.044444444444444446,0.1144578313253012,430,14.94635920749954,3283.0233658247234,0.0,600.0000000000005,0,0,0.0,0.0,0.0,709,0,0,0,0.02746818465317364,0.4836354420073608,7179162879.786096,345.7060585152214,0,144.4588691433807,53.414115316752316,4695000.0,88960.1387243029,280,6,0,0,0,nan,0.3430790135360698,0.3589560897069079,0.376273940879144,0.1918865837744549,234.54545454545456,16.2
hosted_stress,needs_jev,4,0.6,10,needs,607,428,20,0.044642857142857144,0.14285714285714285,428,17.64778748510821,3575.191474032468,0.0,600.0000000000005,0,0,0.0,0.0,0.0,522,0,0,0,0.07286550698451508,0.48228680689550574,7288481542.980555,106.33786780436185,1,321.9104724877161,105.74193601884281,4469400.0,91324.8214295228,270,8,0,0,0,nan,0.3441459764881008,0.36156771607567323,0.386963049485237,0.1377823734873893,233.45454545454547,14.22
hosted_stress,needs_jev,5,0.6,10,needs,806,517,53,0.09298245614035087,0.2602040816326531,517,12.757529578581853,4362.000652666801,0.0,600.0000000000005,0,0,0.0,0.0,0.0,1472,0,0,0,0.060422852612349656,0.012925032029323682,9600941920.697323,134.74325940200276,1,134.6054601400898,57.032308991534876,4388400.0,116538.84289514103,375,3,0,0,0,nan,0.2880781522881509,0.3184246273876664,0.38162693649232715,0.21522203208488114,282.0,18.01
hosted_stress,needs_jev,6,0.6,10,needs,646,500,12,0.0234375,0.07801418439716312,500,19.030496610043883,2696.4461777330375,0.0,600.0000000000005,0,0,0.0,0.0,0.0,503,0,0,0,0.07198490950762028,0.3631429204330324,7249913212.065446,0.0,0,1595.8162119347821,505.3892398235614,4287000.0,78316.44906671574,274,14,0,0,0,nan,0.4196617162556371,0.4336062560209343,0.37902736053240743,0.19775786278927987,272.72727272727275,15.64
hosted_stress,needs_jev,7,0.6,10,needs,724,500,26,0.049429657794676805,0.1452513966480447,500,20.38691193392492,2287.8267082784373,1.0789596629223464,600.0000000000005,0,0,0.0,0.0,0.0,684,0,0,0,0.04522973745200921,0.41276987102149765,6402968913.208166,79.70662588162787,1,245.27102338987652,68.57113323900228,4934400.0,88600.83950772935,238,8,0,0,0,nan,0.34303234105719843,0.3638084203854453,0.4454505456204675,0.22565182874324727,272.72727272727275,15.84
hosted_stress,needs_jev,8,0.6,10,needs,814,604,25,0.0397456279809221,0.14814814814814814,604,14.196093832478937,3599.7717224494754,0.0,600.0000000000005,0,0,0.0,0.0,0.0,789,0,0,0,0.022736960788546357,0.5488431645868405,8447098777.9171095,116.71499824743591,1,362.0832817770793,89.19851925957875,5314800.0,101278.12590912687,309,7,0,0,0,nan,0.34649772763248116,0.36720013747557834,0.3548807766486985,0.20818677442029684,329.4545454545455,18.01
hosted_stress,needs_jev,9,0.6,10,needs,745,508,37,0.06788990825688074,0.19553072625698323,508,26.020883389433266,3590.144102848534,0.0,600.0000000000005,0,0,0.0,0.0,0.0,980,0,0,0,0.027502266075173844,0.13609163954093167,7464590321.1312275,0.0,0,3942.178613009218,198.1137690607103,4213200.0,93611.26039570077,358,22,0,0,0,nan,0.32015547555974444,0.3493976311932184,0.4119888243856838,0.23148926200571204,277.0909090909091,16.61
hosted_stress,needs_jev,10,0.6,10,needs,580,448,11,0.023965141612200435,0.08064516129032258,448,212.74930690511633,2961.8291875358946,0.0,600.0000000000005,0,0,0.0,0.0,0.0,356,0,0,0,0.031929748705288905,0.3238756389308206,5614049860.538994,132.7368602821084,2,180.64441813802796,86.38326628062521,4071600.0,72624.03615783721,249,3,0,0,0,nan,0.4260868239354209,0.4389334200154339,0.47371502524443154,0.29733809979005915,244.36363636363637,16.85
hosted_stress,oracle0,1,0.6,10,clairvoyant,655,547,5,0.009057971014492754,0.03355704697986577,547,95.92443995250073,2608.7017147565944,0.26425519743053855,600.0000000000005,0,0,0.0,0.0,0.0,213,0,0,0,0.0034975894670690394,0.3855542453179848,3361193476.318349,57.0,19,0.0,0.0,0.0,0.0,294,2,0,0,0,nan,0.509023708944197,0.5149844660168371,0.5511955934060153,0.23511546163038952,298.3636363636364,0.33
hosted_stress,oracle0,2,0.6,10,clairvoyant,765,624,12,0.018867924528301886,0.0759493670886076,624,85.04373593009223,2270.1614218931154,14.762814142933811,600.0000000000005,0,0,0.0,0.0,0.0,337,1,0,0,0.02881745675760831,0.27728402160328014,3070504360.1962543,42.0,14,0.0,0.0,0.0,0.0,294,9,0,0,0,nan,0.5042707279125089,0.5148526394233129,0.6094128960154429,0.3385359879857062,340.3636363636364,0.34
hosted_stress,oracle0,3,0.6,10,clairvoyant,759,577,21,0.03511705685618729,0.11170212765957446,577,37.002270940171,3020.684685686317,2.030963378309468,600.0000000000005,0,0,0.0,0.0,0.0,442,0,0,0,0.02005649486602186,0.44428718394321587,4106712395.9914255,141.0,47,0.0,0.0,0.0,0.0,299,6,0,0,0,nan,0.44104146487857937,0.46176029955578457,0.5361342929009648,0.22227859746019168,314.72727272727275,0.36
hosted_stress,oracle0,4,0.6,10,clairvoyant,716,573,8,0.013769363166953529,0.05161290322580645,573,56.9100697222143,3408.656557157613,2.3241701418852867,600.0000000000005,0,0,0.0,0.0,0.0,260,0,0,0,0.008976412829319052,0.3069787914356333,3626486941.0158978,63.0,21,0.0,0.0,0.0,0.0,267,7,0,0,0,nan,0.477974862219772,0.48956116420465745,0.5792156300343176,0.2047665373821832,312.54545454545456,0.32
hosted_stress,oracle0,5,0.6,10,clairvoyant,929,675,43,0.05988857938718663,0.17757009345794392,675,26.520909341027618,3973.033502417295,3.852013740365304,600.0000000000005,0,0,0.0,0.0,0.0,895,0,0,0,0.03595440543385989,0.07258778321004825,6764761343.088213,38.99999999999997,13,0.0,0.0,0.0,0.0,364,4,0,0,0,nan,0.3602545357952264,0.3910213404139074,0.5788834705832363,0.2682340727184776,368.1818181818182,0.47
hosted_stress,oracle0,6,0.6,10,clairvoyant,740,607,8,0.013008130081300813,0.04794520547945205,607,25.807336128984844,1815.1085494920471,0.4831086326785526,600.0000000000005,0,0,0.0,0.0,0.0,323,0,0,0,0.018258423285008485,0.32253859445753635,4122116838.4417357,171.0,57,0.0,0.0,0.0,0.0,272,14,0,0,0,nan,0.5218606870048883,0.5326972063092393,0.5151069832782958,0.2680352052952405,331.0909090909091,0.32
hosted_stress,oracle0,7,0.6,10,clairvoyant,782,602,17,0.027463651050080775,0.08292682926829269,602,37.255243162619536,2343.799762031934,1.6731252648272856,600.0000000000005,0,0,0.0,0.0,0.0,408,0,0,0,0.006894666279008259,0.33302478414117337,4143363753.3862395,27.0,9,0.0,0.0,0.0,0.0,238,8,0,0,0,nan,0.4551324176624716,0.4747300492649605,0.5701867870653652,0.2470704747473571,328.3636363636364,0.36
hosted_stress,oracle0,8,0.6,10,clairvoyant,901,723,23,0.030831099195710455,0.12568306010928962,723,19.243692391379227,3421.7566590216998,0.0,600.0000000000005,0,0,0.0,0.0,0.0,546,0,0,0,0.01803108839821874,0.5309491218379363,5017991960.103701,120.0,40,0.0,0.0,0.0,0.0,287,6,0,0,0,nan,0.4305496966778727,0.4532813020117348,0.4819534967058405,0.21312568732628193,394.3636363636364,0.35
hosted_stress,oracle0,9,0.6,10,clairvoyant,839,650,26,0.038461538461538464,0.11764705882352941,650,72.95374065541796,3203.04796558585,3.477038339468754,600.0000000000005,0,0,0.0,0.0,0.0,524,0,0,0,0.017426725369961055,0.18388456451203206,5096305921.3506155,9.0,3,0.0,0.0,0.0,0.0,320,7,0,0,0,nan,0.43649374796436774,0.4624135754617777,0.6070721051500583,0.2899825529690125,354.54545454545456,0.43
hosted_stress,oracle0,10,0.6,10,clairvoyant,623,509,10,0.019267822736030827,0.072992700729927,509,136.54979880229553,2981.586779904805,4.387030168017615,600.0000000000005,0,0,0.0,0.0,0.0,284,0,0,0,0.008413963522382658,0.27697203189960035,3174395096.25661,45.0,15,0.0,0.0,0.0,0.0,292,3,0,0,0,nan,0.552799416776847,0.5689173252355968,0.6036957082362083,0.3327021060817654,277.6363636363636,0.29
