scenario,variant,seed,content_snr,rate_per_min,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
multiagent,needs_jev,4,0.6,1.0,needs,299,198,6,0.029411764705882353,0.10344827586206896,198,189.8135611094781,3501.716244155253,138.87519403234123,600.0000000000005,0,256,0,0,0,0.028143853966013987,0.4879878833398667,5486660894.416216,0.0,0,409580.78093609377,305698.80106034223,1308600.0,15509.291911214797,157,49,61,163,3,2876.5704999999994,0.34051094516187624,0.3462044874305373,0.42325034152826346,0.24507135283937878,108.0,9.99
multiagent,needs_jev,5,0.6,1.0,needs,349,204,16,0.07272727272727272,0.25806451612903225,204,262.37124140739536,4704.093111355563,349.36830692406846,600.0000000000005,0,615,0,0,0,0.018344545525340712,0.5012700051298825,6915344049.788292,0.0,0,541869.3606236081,455714.9474157519,1416600.0,22092.76104428035,192,30,59,178,9,4939.48933,0.21187816073213966,0.22776270188380623,0.39568193882332947,0.2296235477815544,111.27272727272728,11.55
multiagent,needs_jev,6,0.6,1.0,needs,378,280,2,0.0070921985815602835,0.03225806451612903,280,30.481048058282624,3028.7013960767617,188.96660303063032,600.0000000000005,0,293,0,0,0,0.00014430239234521606,0.44732190588462223,5732259165.378276,0.0,0,441387.9553119061,343948.4613039752,1537800.0,11634.436440774902,163,68,51,152,2,3410.9006400000003,0.3987369796958436,0.400529042825203,0.3950628692979474,0.2316841607117882,152.72727272727272,11.27
multiagent,needs_jev,7,0.6,1.0,needs,251,148,8,0.05128205128205128,0.13333333333333333,148,527.0340616217284,4373.433905849062,114.78903708538033,600.0000000000005,0,303,0,0,0,0.013707427596898213,0.32830800169799723,5541625019.016838,0.0,0,461890.64137639187,347008.80488440185,862800.0,7993.434155079953,147,72,54,160,3,3564.401420000001,0.27754535847723905,0.28988143525364507,0.33887576526482777,0.24128613530143747,80.72727272727273,8.81
multiagent,needs_jev,8,0.6,1.0,needs,376,245,14,0.05405405405405406,0.2028985507246377,245,56.07641000667718,3082.336197805458,121.4582889809297,600.0000000000005,0,493,0,0,0,0.025893003528624253,0.5761325668069754,6382033410.74342,0.0,0,462146.1544580232,377288.3766344877,1436400.0,14843.789240330449,152,38,53,160,5,5034.881719999999,0.25828762370043556,0.2762405694717951,0.3592531336441337,0.23423690234793798,133.63636363636365,11.36
multiagent,needs_jev,9,0.6,1.0,needs,318,203,9,0.04245283018867924,0.10256410256410256,203,266.7974170815205,3512.2080476989076,303.255068075307,600.0000000000005,0,414,0,0,0,0.014071390326619637,0.37987570041727353,6318191178.130042,0.0,0,637902.4142502459,523589.4839480743,1193400.0,21084.409046270663,181,42,66,195,3,4306.564110000006,0.26385760307851625,0.2730265934437453,0.39231325250097127,0.22614603534100647,110.72727272727273,11.5
multiagent,needs_jev,10,0.6,1.0,needs,385,305,1,0.0032679738562091504,0.014084507042253521,305,253.2751857195508,2682.198668440817,118.26259881910143,600.0000000000005,0,138,0,0,0,0.00044653647826312825,0.21622477318731834,3439225340.4906344,0.0,0,423405.2451236563,350799.67702547135,1536000.0,17347.950701608068,208,77,54,159,1,2448.99306,0.45882565303729395,0.4616579101548081,0.5184832014212639,0.28089148014154686,166.36363636363637,12.83
multiagent,needs-content,1,0.6,1.0,needs,310,234,3,0.012658227848101266,0.0410958904109589,234,261.2597220370768,3157.479528520258,27.562037777403475,600.0000000000005,0,185,0,0,0,0.0035106645422985773,0.5224090768999702,5190038097.427196,0.0,0,457259.27135071886,350656.23061496747,1521000.0,13363.917407341392,210,49,55,151,1,3585.148079999999,0.4422146730426717,0.45073692053383363,0.40170382340229216,0.24620770159443173,127.63636363636364,4.63
multiagent,needs-content,2,0.6,1.0,needs,315,247,1,0.004032258064516129,0.015384615384615385,247,328.2394171670994,3710.2967084382185,16.118332918288516,600.0000000000005,0,124,0,0,0,0.004334341707834902,0.47554830379097235,5688061456.630823,0.0,0,407575.85541729396,348005.8501043658,1231200.0,10350.829599291217,159,64,43,123,0,3476.8546599999977,0.5025707507559627,0.5038191824150482,0.3935876659584629,0.2645614869554644,134.72727272727272,4.55
multiagent,needs-content,3,0.6,1.0,needs,300,212,3,0.013953488372093023,0.04,212,115.49615485710683,2481.978708126781,35.369418808453844,600.0000000000005,0,223,0,0,0,0.018952219578629543,0.4553919399743239,5200615147.7371435,0.0,0,394781.38929791184,344173.2323049701,1027200.0,6623.036691638142,148,59,55,169,0,2541.3379999999997,0.40457006910824467,0.4112642929734947,0.37833088787312225,0.268370208630708,115.63636363636364,4.33
multiagent,needs-content,4,0.6,1.0,needs,290,190,8,0.04040404040404041,0.13559322033898305,190,160.47798364411358,3154.8111263323103,133.97019794181236,600.0000000000005,0,293,0,0,0,0.0292082818351288,0.46390993433864225,6195174480.193409,0.0,0,452778.5006498923,392463.12778334715,1323000.0,14850.962714052694,136,46,63,170,2,2948.87129,0.34164964845058216,0.3435689112777992,0.3768333891155141,0.24435079138188387,103.63636363636364,3.98
multiagent,needs-content,5,0.6,1.0,needs,332,189,18,0.08695652173913043,0.2537313432835821,189,304.1086861785823,5374.434761432315,313.05943121110363,600.0000000000005,0,644,0,0,0,0.010185743176107863,0.45893740463227084,6652034614.168714,0.0,0,524809.1369574342,468546.1115612816,1316400.0,24404.578127694924,191,37,58,168,12,3912.5547599999995,0.19687153393847573,0.2131813350757205,0.3794203096712316,0.2455584825352616,103.0909090909091,4.43
multiagent,needs-content,6,0.6,1.0,needs,385,299,4,0.013201320132013201,0.05970149253731343,299,28.212276846690656,2927.684949520451,213.75659685435403,600.0000000000005,0,306,0,0,0,0.007775312700826045,0.4368339131839166,5821157520.800005,0.0,0,386831.0254710774,319294.312099583,1619400.0,9568.735999017514,161,69,48,135,1,3575.2081999999978,0.43380060140802323,0.4383462566367066,0.39872260961781275,0.24164276643762045,163.0909090909091,4.67
multiagent,needs-content,7,0.6,1.0,needs,255,154,4,0.02531645569620253,0.07142857142857142,154,400.71550869252405,3316.545876144358,148.69191776348336,600.0000000000005,0,266,0,0,0,0.027418213607276767,0.3115030341268609,5376826025.237502,0.0,0,491770.41508223163,416560.71839285985,856800.0,10201.001973656526,155,53,62,182,3,3291.873900000001,0.29571968483431166,0.30230562163898234,0.37887979182044806,0.2917545683523436,84.0,3.99
multiagent,needs-content,8,0.6,1.0,needs,378,263,16,0.05734767025089606,0.1927710843373494,263,65.51553550488279,3782.6000501790863,69.25303802869436,600.0000000000005,0,436,0,0,0,0.029030344311267,0.553432624489838,6272005627.44445,0.0,0,560267.9957495547,413099.44855122926,1583400.0,15246.791290161489,178,48,53,161,4,4955.5596499999965,0.31813259628778995,0.34574144638565696,0.38896911224423725,0.23276829677489608,143.45454545454547,4.68
multiagent,needs-content,9,0.6,1.0,needs,313,196,8,0.0392156862745098,0.10526315789473684,196,335.45344781634947,3600.0081213930903,410.102403749808,600.0000000000005,0,411,0,0,0,0.012119472087375665,0.3566668237722996,6196163570.303149,0.0,0,669375.9896007726,553243.3740407667,1216200.0,20508.085445394358,172,43,64,193,5,4403.791720000003,0.2430300309762219,0.2527414614901597,0.3781217457710114,0.21865334425894836,106.9090909090909,4.46
multiagent,needs-content,10,0.6,1.0,needs,378,303,1,0.003289473684210526,0.013888888888888888,303,311.3082498691101,2884.2241350357267,239.33556311173925,600.0000000000005,0,158,0,0,0,0.0032111914738367628,0.1912531032720382,3917722675.11247,0.0,0,431589.5867709759,357545.8094153115,1593600.0,16841.479455917288,212,76,52,153,0,2083.4156499999995,0.4497265317597722,0.45060279395478087,0.4907638788688164,0.28057854911750546,165.27272727272728,5.2
multiagent,needs-ev,1,0.6,1.0,needs,298,218,7,0.03111111111111111,0.09859154929577464,218,304.6329073566596,3095.1149411516885,23.4319200381428,600.0000000000005,0,224,0,0,0,0.00581695048544229,0.5403791379804854,5005123234.9904175,1242.2195349321312,7,664384.2350501611,496140.8090847914,1449000.0,13173.849090320315,204,68,52,144,1,3117.372699999998,0.4100746789485877,0.428994758265324,0.38186873733731547,0.228562019273293,118.90909090909092,4.38
multiagent,needs-ev,2,0.6,1.0,needs,309,234,3,0.012658227848101266,0.05,234,269.0314699583613,3748.9719783610785,50.151379897771044,600.0000000000005,0,132,0,0,0,0.0138071970298851,0.4763326554136005,5973317243.996248,1088.929252827668,5,649342.4107101706,546135.6137794709,1250400.0,12166.752984821207,154,57,45,128,0,3475.1099600000007,0.4459220493842499,0.453949327248342,0.3792527755034318,0.2625498350049546,127.63636363636364,4.5
multiagent,needs-ev,3,0.6,1.0,needs,305,216,4,0.01818181818181818,0.05405405405405406,216,182.0880663920127,2575.9248945533054,168.29262835733027,600.0,0,232,0,0,0,0.019852505058053443,0.48490574650428997,5358384667.628002,1455.1046998646552,7,675476.6276386735,577687.3192225387,1139400.0,11145.137233119707,156,40,57,170,1,2587.97785,0.3617996096706238,0.3648393673768319,0.3805628272023116,0.2505572648058312,117.81818181818183,4.42
multiagent,needs-ev,4,0.6,1.0,needs,296,202,3,0.014634146341463415,0.05172413793103448,202,256.1358207072142,4078.9354521677824,94.48853301936218,600.0000000000005,0,260,0,0,0,0.009259279387875886,0.4302528063557556,5283427870.77987,1834.0060065966106,4,641570.0084627781,486279.9047205375,1444800.0,16431.824213228432,164,37,61,164,3,2847.6275,0.3528677903814662,0.35969748955013975,0.4195874567793318,0.2533559351838228,110.18181818181819,4.48
multiagent,needs-ev,5,0.6,1.0,needs,297,134,26,0.1625,0.4166666666666667,134,419.3922475546408,4734.882881283658,466.9397762172777,600.0000000000005,0,692,0,0,0,0.055371948717308585,0.48166608204413536,6324739851.278034,0.0,0,669093.3116054347,621410.0309749008,1146000.0,26701.62517742512,148,25,50,152,10,3720.732,0.16662449464931037,0.18047131832055427,0.30500216254694384,0.1821453887128003,73.0909090909091,3.8
multiagent,needs-ev,6,0.6,1.0,needs,371,275,7,0.024822695035460994,0.10294117647058823,275,74.10312261866898,3268.1634038817315,132.99385238695263,600.0000000000005,0,301,0,0,0,0.00997798428017317,0.47802491887724546,5573600862.822582,2487.904565295799,14,661640.118202752,529489.01577449,1526400.0,9175.05758563798,158,62,48,142,2,2942.8593600000004,0.32854955198505487,0.3347678739372542,0.3778605500760814,0.2226074601516181,150.0,4.61
multiagent,needs-ev,7,0.6,1.0,needs,253,149,7,0.04487179487179487,0.12727272727272726,149,426.0578252291443,4141.456632625428,182.7375196229088,600.0000000000005,0,272,0,0,0,0.02023848651089077,0.2938852775329448,5237295280.722419,215.52234753013613,2,668755.5515801386,543317.7210304653,853200.0,10215.448015511105,158,42,61,181,3,3319.525800000002,0.29129266513391705,0.3021633793113817,0.3645314388799858,0.279329151719429,81.27272727272728,3.97
multiagent,needs-ev,8,0.6,1.0,needs,381,262,12,0.043795620437956206,0.16,262,85.5045532104175,3536.787980672785,203.22775871249058,600.0000000000005,0,467,0,0,0,0.008451451949607556,0.5671797920509813,6352053923.032228,2311.8382387943907,12,683168.9856497536,551377.2742337557,1478400.0,14322.05394611586,150,22,51,148,5,5298.980799999999,0.27516689965068153,0.2913366727014808,0.34582310050019427,0.21427129822076013,142.9090909090909,4.49
multiagent,needs-ev,9,0.6,1.0,needs,307,190,6,0.030612244897959183,0.08571428571428572,190,401.72385233381783,3931.194176024258,312.89715903114643,600.0000000000005,0,449,0,0,0,0.014572695986499939,0.34119454957491707,6089575136.377494,160.1215292281638,1,827421.8282779983,686810.1616721178,1167000.0,19792.963534735878,170,29,62,182,2,5555.04132,0.19716085446281242,0.19922331674099342,0.3651867765434797,0.21431170070615252,103.63636363636364,4.42
multiagent,needs-ev,10,0.6,1.0,needs,373,291,1,0.003424657534246575,0.014084507042253521,291,306.6045973047585,3036.2520872732207,253.90507609427257,600.0000000000005,0,175,0,0,0,0.0002485699617241081,0.18621633375905428,4419942282.295676,2396.1709257718594,14,578097.3269411976,429371.1524926614,1517400.0,16616.716298189673,209,77,50,149,0,2328.85365,0.4288106779794557,0.43145765747315606,0.47282034720198785,0.2657761203074113,158.72727272727272,5.09
multiagent,needs-forecast,1,0.6,1.0,needs,296,217,3,0.013636363636363636,0.04411764705882353,217,295.8952905213325,3380.594799875473,79.00648158603025,600.0000000000005,0,205,0,0,6,0.0034897999080377292,0.5363951636336974,5666020021.969507,150.43275361210715,0,575850.2300671374,453446.419590295,1455600.0,14150.601267952501,201,63,54,155,1,3118.1362499999996,0.4078356651721721,0.41568110112873674,0.3851379785636817,0.227412748693486,118.36363636363637,4.48
multiagent,needs-forecast,2,0.6,1.0,needs,294,218,2,0.00909090909090909,0.03225806451612903,218,343.6167891177795,3545.0918086896013,23.847522000408148,600.0000000000005,0,147,0,0,7,0.007598711024827202,0.4800262635258946,6049976641.073824,19.22729257265928,1,493143.96961590595,396049.3488805723,1132200.0,9015.999769796756,150,57,43,126,0,3522.8535600000014,0.47076401030987,0.4738246593549472,0.36556220667815986,0.2544101418657858,118.90909090909092,4.21
multiagent,needs-forecast,3,0.6,1.0,needs,301,215,3,0.013761467889908258,0.027777777777777776,215,117.1663746412537,3391.2863241370433,41.964607145162546,600.0000000000005,0,240,0,0,10,0.013554740883195558,0.4508766133584903,5204855627.298297,36.95362184734904,0,432151.86100167525,360938.72061557043,1010400.0,7792.642687792702,143,49,53,168,0,2677.4141099999997,0.38532578677075724,0.3916763429002085,0.3702574534406566,0.2707564530700212,117.27272727272728,4.32
multiagent,needs-forecast,4,0.6,1.0,needs,287,184,7,0.03664921465968586,0.125,184,212.9123994008869,3463.6998291659493,144.93360524367986,600.0000000000005,0,264,0,0,27,0.030017855190804788,0.4319118515752685,5724762779.851542,0.0,0,468723.17680630594,347190.32647399005,1309800.0,15920.077832575222,160,37,61,167,3,3449.2198800000006,0.3151455899174641,0.31647521134398165,0.40843523247296687,0.2517790465404152,100.36363636363637,4.09
multiagent,needs-forecast,5,0.6,1.0,needs,308,144,22,0.13253012048192772,0.3684210526315789,144,430.5333508080407,4534.0476327259885,527.7132159490677,600.0000000000005,0,739,0,0,2,0.057156949111792074,0.5178466062516002,7410683661.356123,0.0,0,610495.9915171707,520827.57609964546,1098600.0,31056.947054460117,132,23,52,155,15,4986.313249999999,0.13096221648096643,0.14070635431615472,0.28948594568278946,0.15372502897383003,78.54545454545455,3.56
multiagent,needs-forecast,6,0.6,1.0,needs,375,283,4,0.013937282229965157,0.058823529411764705,283,47.53470644162462,3298.6965673909176,143.30696799450837,600.0000000000005,0,281,0,0,1,0.006368186131872147,0.47027175506138635,5651705238.2111435,0.0,0,592548.510735793,427797.5632073882,1554000.0,9260.06290687398,156,74,53,154,1,3073.6947999999998,0.39445853750080756,0.3980725411275036,0.38828756398115777,0.21668883498548008,154.36363636363637,4.67
multiagent,needs-forecast,7,0.6,1.0,needs,248,150,4,0.025974025974025976,0.06666666666666667,150,399.67579466764084,3631.0162458321734,204.29050860052268,600.0000000000005,0,259,0,0,5,0.021929950332184582,0.30479924617362114,4998573994.544929,0.0,0,555776.5129213275,449058.77419937815,874800.0,8834.795917539384,165,44,60,180,2,3395.770399999998,0.3165497611121556,0.3241402173821867,0.376165617573977,0.30066308021870886,81.81818181818183,4.15
multiagent,needs-forecast,8,0.6,1.0,needs,369,241,14,0.054901960784313725,0.208955223880597,241,71.90649885292896,3569.446580486076,211.0089572472615,600.0000000000005,0,482,0,0,13,0.012001075714651354,0.5874134207024108,6376616914.313189,0.9249351843154727,1,632332.3876875076,530300.5005729042,1352400.0,17071.13161107886,143,29,53,163,2,5074.253599999999,0.23290992384909182,0.24890673899593985,0.34531070427026683,0.19715781394784773,131.45454545454547,4.43
multiagent,needs-forecast,9,0.6,1.0,needs,319,208,7,0.03255813953488372,0.08974358974358974,208,467.4979314231309,4024.1846548999056,301.97969894660923,600.0000000000005,0,432,0,0,0,0.016814461206988495,0.36575602004906155,6426282675.171546,0.0,0,690061.2875393846,544635.8522634299,1281600.0,18321.25693982069,179,36,67,197,4,4667.6857299999965,0.26799674927703143,0.27754413515997983,0.39176069979846545,0.2403902063146239,113.45454545454545,4.54
multiagent,needs-forecast,10,0.6,1.0,needs,379,301,1,0.0033112582781456954,0.013888888888888888,301,281.85583809110403,2923.37690420516,238.51941017732614,600.0000000000005,0,155,0,0,5,0.00023739170010359033,0.20029407078289738,4150892632.041594,0.0,0,474955.1914745074,381057.4697903155,1555200.0,17460.39452684709,204,71,52,153,0,2325.6435699999993,0.4350258906427166,0.43771123564668396,0.49195063309780496,0.2646023705825585,164.1818181818182,5.17
multiagent,needs-conformal,1,0.6,1.0,needs,316,237,3,0.0125,0.043478260869565216,237,203.6795025469055,2790.4865053447024,28.124525701339632,600.0000000000005,0,197,0,0,0,0.00312826998015845,0.4960781833892637,4972800584.04434,0.0,0,526616.0922014924,384812.72556300793,1593000.0,14725.289936151214,223,60,59,159,2,3076.1123500000003,0.42818417124939145,0.4364404532025456,0.42996306212364027,0.25087707459369735,129.27272727272728,5.02
multiagent,needs-conformal,2,0.6,1.0,needs,328,256,1,0.0038910505836575876,0.015873015873015872,256,260.7537494566667,3395.5076407902816,10.780696360859729,600.0000000000005,0,121,0,0,0,2.044423295617046e-05,0.47335599266794914,5735591870.194852,0.0,0,394252.08218459785,330749.9508660333,1309200.0,10735.218202181313,155,60,42,120,0,3492.78376,0.5111686391410495,0.512498540756913,0.3926937800642644,0.26660368177076504,139.63636363636365,4.54
multiagent,needs-conformal,3,0.6,1.0,needs,305,220,3,0.013452914798206279,0.02666666666666667,220,131.13668414631206,4698.874088439768,54.772966533607814,600.0,0,227,0,0,0,0.013602488620217302,0.42452118381604276,5568547687.521036,0.0,0,428359.0619960854,310024.836115955,1006200.0,8049.815870907971,152,63,55,174,1,2520.56631,0.39748119130458964,0.4040411444582992,0.3845958603422041,0.2852007269518658,120.0,4.43
multiagent,needs-conformal,4,0.6,1.0,needs,293,193,2,0.010256410256410256,0.03636363636363636,193,274.609947643557,3897.9483748459043,268.55920438027664,600.0000000000005,0,262,0,0,0,0.006480220973800407,0.44371464172884184,5157820476.163004,0.0,0,456020.3395809425,358455.5010429213,1339800.0,16802.048781449696,158,52,63,168,2,3387.296190000001,0.3321211816780054,0.33314751758114486,0.43275270401126653,0.24332226196990872,105.27272727272728,4.33
multiagent,needs-conformal,5,0.6,1.0,needs,348,200,19,0.0867579908675799,0.2835820895522388,200,182.20663360345975,4697.603093286366,350.8989761441316,600.0000000000005,0,614,0,0,0,0.019649152835064545,0.5188144546747167,6642106331.661786,0.0,0,558110.4313881171,484385.47541713924,1447200.0,24449.936695089506,187,30,61,179,12,5202.660400000001,0.19109927146981523,0.20994874823026516,0.38157496584434086,0.2092975897542943,109.0909090909091,4.66
multiagent,needs-conformal,6,0.6,1.0,needs,368,275,5,0.017857142857142856,0.07575757575757576,275,26.60580242839842,2914.5734773350646,110.62742665131329,600.0000000000005,0,298,0,0,0,0.0007525263921301109,0.45683101777660834,6023639501.559256,0.0,0,425927.5252384239,353721.4372543004,1519200.0,9042.511704015982,165,79,51,153,1,2930.9866999999995,0.4028894720055406,0.41163180713226144,0.39531452757543384,0.23649568123340536,150.0,4.74
multiagent,needs-conformal,7,0.6,1.0,needs,237,127,12,0.08633093525179857,0.21052631578947367,127,458.22377581683486,3134.5063059983036,221.48401266088425,600.0000000000005,0,369,0,0,0,0.019841557143194095,0.34247319167146256,5865415413.272237,0.0,0,464762.0796380939,386634.6230513992,776400.0,8555.253041771884,151,73,57,169,4,4690.794879999995,0.2399022933841116,0.25603020573748103,0.32676398351706165,0.23772624291379602,69.27272727272728,3.43
multiagent,needs-conformal,8,0.6,1.0,needs,390,270,17,0.059233449477351915,0.20987654320987653,270,45.05824295255138,3686.5966170749484,64.28398240724324,600.0000000000005,0,431,0,0,0,0.029776349685257525,0.5589045464259941,6000035176.409148,0.0,0,508115.14760999713,381885.7034576116,1537200.0,13089.257529152732,159,42,54,162,2,4854.1002899999985,0.31603490046589827,0.3454500127633841,0.38374361865449363,0.24181892452476683,147.27272727272728,4.81
multiagent,needs-conformal,9,0.6,1.0,needs,332,219,7,0.030973451327433628,0.08641975308641975,219,337.0437846810323,3909.9925760474034,302.2518336682593,600.0000000000005,0,381,0,0,0,0.010347972631618236,0.3813389804344087,6269147396.177599,0.0,0,652314.9487829462,528784.7254562128,1324800.0,18426.73277672547,181,37,68,205,4,4358.101499999992,0.29556733233343196,0.3031416722015387,0.3942367550059894,0.22356846688022308,119.45454545454545,4.7
multiagent,needs-conformal,10,0.6,1.0,needs,387,305,1,0.0032679738562091504,0.014084507042253521,305,265.2946868689587,2575.1506702528013,158.7890272247939,600.0000000000005,0,147,1,0,0,0.0019893886848330227,0.20836083669714092,3838095538.193059,0.0,0,455190.4683011219,320912.47181201703,1515000.0,15983.074210959558,216,84,58,178,1,2482.466199999998,0.42936838314993314,0.43201880526814257,0.5145699923594924,0.2948472434205882,166.36363636363637,5.42
multiagent,needs-learn_pre,1,0.6,1.0,needs,306,227,2,0.008733624454148471,0.02857142857142857,227,336.33799439835457,3080.613707464527,57.586209846275395,600.0000000000005,0,187,0,0,0,0.0029386254820658064,0.5153579803633946,5044376469.517132,0.0,0,495394.83949007234,360123.65358838765,1474200.0,14025.269664385101,208,63,57,159,1,3360.93566,0.4236294479983638,0.429002781104139,0.40512266866987184,0.2480111543435198,123.81818181818183,1.74
multiagent,needs-learn_pre,2,0.6,1.0,needs,321,246,4,0.016,0.0625,246,249.18910056995617,2395.5659042434777,12.539901277281247,600.0000000000005,0,118,0,0,0,0.02094462416433154,0.4863780703063755,5898040611.331955,0.0,0,426139.9601205375,359833.2188969576,1344000.0,10393.493016310696,154,54,43,124,0,3490.8409999999994,0.48903942739801765,0.4959478275008223,0.39179375730866356,0.2636572043320551,134.1818181818182,1.7
multiagent,needs-learn_pre,3,0.6,1.0,needs,300,207,3,0.014285714285714285,0.04411764705882353,207,114.80075405688058,2711.131480728741,149.88882327306163,600.0000000000005,0,243,0,0,0,0.018236646441527997,0.4578164297073809,5384972894.537169,0.0,0,407285.0128684634,364112.90578177606,987600.0,7816.060939342609,141,54,54,168,2,2593.1551299999983,0.36565021378216794,0.37165828533177625,0.36460542664222356,0.2592873953528588,112.90909090909092,1.63
multiagent,needs-learn_pre,4,0.6,1.0,needs,292,192,7,0.035175879396984924,0.1206896551724138,192,168.3540957516011,3549.6527138042948,380.32924739412493,600.0000000000005,0,267,0,0,0,0.016800739006306572,0.4472671325782437,5975141456.978656,0.0,0,496777.45158903697,395541.0636471028,1269000.0,15662.333431045136,140,43,64,173,4,3403.157589999997,0.3310333287415011,0.3348573236902567,0.3821919368039368,0.24433821504626696,104.72727272727273,1.51
multiagent,needs-learn_pre,5,0.6,1.0,needs,354,212,17,0.07423580786026202,0.2463768115942029,212,226.75689339604503,4326.354334212047,261.41484124203794,600.0000000000005,0,604,0,0,0,0.03401738151531433,0.5044716571766245,6512946193.581508,0.0,0,560442.3118394741,477333.78172029473,1448400.0,23787.058862473696,194,41,61,179,10,3564.4219,0.20426473426189867,0.22235067427467098,0.3848826397872961,0.2576444717628678,115.63636363636364,1.99
multiagent,needs-learn_pre,6,0.6,1.0,needs,373,286,1,0.003484320557491289,0.015151515151515152,286,32.060952555453355,3171.6809854410253,216.93516842569096,600.0000000000005,0,300,0,0,0,0.0025448632934424826,0.45288026025629446,5719395242.392581,0.0,0,407830.4399855797,352679.08486854343,1537800.0,9489.06397782547,160,66,50,146,2,3416.0116800000005,0.41206379415039945,0.4116113210606596,0.3877713547979798,0.23317219946126824,156.0,1.74
multiagent,needs-learn_pre,7,0.6,1.0,needs,253,151,6,0.03821656050955414,0.10714285714285714,151,481.0490902622778,3914.023541559947,247.73302047354025,600.0000000000005,0,304,0,0,0,0.024317112126347018,0.3107283021203027,5309868134.60017,0.0,0,547775.5909333416,479985.02098989923,837600.0,10259.45677997215,155,36,63,186,3,3338.148129999997,0.2953568544809008,0.30660320423508824,0.3604098702934797,0.2802167323716942,82.36363636363637,1.46
multiagent,needs-learn_pre,8,0.6,1.0,needs,389,265,15,0.05357142857142857,0.20833333333333334,265,58.281347703220035,3666.842053316442,139.24429116122818,600.0000000000005,0,446,0,0,0,0.028931437110574065,0.5791656800637794,6223724218.259606,0.0,0,449388.4952276998,365232.9652177771,1506600.0,13839.243407798614,164,44,52,156,2,5064.346880000001,0.27034508451255695,0.291218361729982,0.38042227782634036,0.22691224552799333,144.54545454545456,1.93
multiagent,needs-learn_pre,9,0.6,1.0,needs,310,197,7,0.03431372549019608,0.07792207792207792,197,294.3240703585816,2911.2062447689177,316.2458714931187,600.0000000000005,0,420,0,0,0,0.011934514678007426,0.37332787540175416,6082552037.045436,0.0,0,669157.7813045036,511827.2024680907,1168800.0,18534.400361855332,169,39,65,198,1,4476.8018399999955,0.27413668780073397,0.2806580650103639,0.36713765217074595,0.22232250076703736,107.45454545454545,1.65
multiagent,needs-learn_pre,10,0.6,1.0,needs,393,310,0,0.0,0.0,310,282.21855543908214,2570.1510033083528,230.63021941516695,600.0000000000005,0,131,0,0,0,0.0,0.19361368780154548,3824173685.234859,0.0,0,424708.7235948121,348756.1713775275,1498800.0,15874.922131110132,207,86,52,156,0,2015.8704599999994,0.43820140027263865,0.43820140027263865,0.5017577568877881,0.2767739486534291,169.0909090909091,2.06
multiagent,oracle0,1,0.6,1.0,clairvoyant,361,306,3,0.009708737864077669,0.03571428571428571,306,122.8677104870701,2864.368374002103,2.182994250076545,600.0000000000002,0,135,0,0,0,0.0030266573789957825,0.5170842432629119,3018496286.633153,93.0,31,0.0,0.0,0.0,0.0,243,39,71,195,5,3480.1961599999995,0.6665587279209503,0.6794659125464374,0.51573068743525,0.2869845417148711,166.9090909090909,0.22
multiagent,oracle0,2,0.6,1.0,clairvoyant,366,321,1,0.003105590062111801,0.013333333333333334,321,141.73190138321388,2665.574892097863,0.0,600.0000000000002,0,95,0,0,0,0.009956191626123087,0.4578942775868621,3489456124.134628,102.0,34,0.0,0.0,0.0,0.0,191,66,49,142,1,3475.153339999997,0.7005756476201691,0.7051545734216081,0.4557998150576276,0.3258476955361517,175.0909090909091,0.18
multiagent,oracle0,3,0.6,1.0,clairvoyant,367,299,4,0.013201320132013201,0.03529411764705882,299,111.80075405688058,2409.8517956502915,2.1273225853474145,600.0,0,143,0,0,0,0.007063691265810586,0.41848605887870705,3393139066.066089,147.0,49,0.0,0.0,0.0,0.0,196,40,65,212,2,2667.232289999999,0.593471699436351,0.6070796860072276,0.49576262894570705,0.32979791895974014,163.0909090909091,0.22
multiagent,oracle0,4,0.6,1.0,clairvoyant,372,304,3,0.009771986970684038,0.04225352112676056,304,131.3392988013593,3391.060041026016,6.050957781379281,600.0000000000005,0,197,0,0,0,0.007578180408092073,0.380818674085877,3450033430.7217255,75.0,25,0.0,0.0,0.0,0.0,244,29,81,228,6,2914.8394999999996,0.5959334374573577,0.6074676330210486,0.5868931532755439,0.3549133338925571,165.8181818181818,0.23
multiagent,oracle0,5,0.6,1.0,clairvoyant,493,389,12,0.029925187032418952,0.13580246913580246,389,121.67146184399644,3873.5302592559024,3.51032917130991,600.0000000000005,0,412,0,0,0,0.012000424130626887,0.39294238318838437,4029161043.6418414,66.0,22,0.0,0.0,0.0,0.0,285,17,84,243,15,5463.72783,0.5106175803278103,0.5363514778406655,0.6377063193230381,0.39036723388264616,212.1818181818182,0.27
