scenario,variant,seed,content_snr,policy,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,budget_errs,usd,usd_per_req,usd_waste_frac,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,spawns,children,children_aborted,join_p99,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
mcp_budget,needs-pacing,1,0.6,needs,112,100,2,0.0196078431372549,0.0,100,397.2303212160482,1759.041076422867,213.53277216684702,0.0,0,8,46.6302,0.4663,0.01600678907456869,15,0,0,0,0.01878757495026208,0.31557975974041375,1518473073.7955384,0.0,0,4155.450079375899,441.22675352994804,1048200.0,18511.14288378385,63,37,0,0,0,nan,0.8183961256651856,0.8153009426568274,0.23841094151450404,0.02905586143794688,54.54545454545455,2.26
mcp_budget,needs-pacing,2,0.6,needs,108,96,2,0.02040816326530612,0.0,96,269.91857917747086,3005.5942119691285,174.92301072501795,0.0,0,14,46.7595,0.48708,0.009035938641178456,20,0,0,0,0.00808630719357829,0.46074068948531743,1667083522.8681777,0.0,0,1049.1084732346412,137.84226485975776,986400.0,14150.099355331091,45,30,0,0,0,nan,0.7618150747472551,0.7645415231191584,0.2660752474019037,0.03434330513311548,52.36363636363637,1.88
mcp_budget,needs-pacing,3,0.6,needs,94,82,2,0.023809523809523808,0.08333333333333333,82,293.50821329075507,2928.020449468908,135.4249999999999,0.0,0,34,47.1602,0.57512,0.008581000679513166,22,0,0,0,0.007825866310798138,0.5648533454212817,1425086303.049592,0.0,0,4265.649398214367,333.53779334522767,897600.0,14076.751701426892,43,30,0,0,0,nan,0.6946864648899854,0.7082645213780445,0.2631161208317146,0.030959084174634548,44.72727272727273,1.93
mcp_budget,needs-pacing,4,0.6,needs,98,87,2,0.02247191011235955,0.125,87,296.2531615659227,2631.7164305620577,176.0,0.0,0,12,44.7203,0.51403,0.028216084737162365,40,0,0,0,0.03235521423490902,0.5291599503947059,1150813374.3455477,0.0,0,3821.0622494874615,167.55199346162476,1113000.0,18959.255056951664,47,32,0,0,0,nan,0.7543747538688803,0.7876780376008573,0.22983795881086508,0.02868425708962627,47.45454545454545,1.96
mcp_budget,needs-pacing,5,0.6,needs,84,71,3,0.04054054054054054,0.0,71,408.554463305049,3477.2901841375,212.3471045150012,1.4469894482117525,0,15,45.3634,0.63892,0.026974591605173803,18,0,0,0,0.03188884857857234,0.30754502472602635,2053475233.111921,0.0,0,2015.6439026918047,164.56047257994646,966600.0,20060.417848407997,42,22,0,0,0,nan,0.7844493998772406,0.8165706186380023,0.23499811077117327,0.027279115096108995,38.72727272727273,1.85
mcp_budget,needs-pacing,6,0.6,needs,98,87,1,0.011363636363636364,0.08333333333333333,87,479.64857723221303,1906.4318802352961,217.26539002126262,5.110497055292399,0,0,49.2729,0.56636,0.00738748421521748,9,0,0,0,0.005045543311918872,0.394969900402157,1314645960.6604037,0.0,0,1851.1480743488542,94.88584583645572,1030800.0,22710.25714621417,51,32,0,0,0,nan,0.7466313537313354,0.7764966078805888,0.24115706426443928,0.027676527060592652,47.45454545454545,1.94
mcp_budget,needs-pacing,7,0.6,needs,121,104,7,0.06306306306306306,0.21428571428571427,104,271.53409260221963,1324.0822523857835,174.87627201785244,0.0,0,72,47.2482,0.45431,0.06872747413186019,16,0,0,0,0.07233845393073113,0.5671661192090068,1658915271.0563078,0.0,0,939.1675588126002,230.49398732429734,1030200.0,19537.03445547747,61,37,0,0,0,nan,0.697698946490112,0.796164545994241,0.25367550934829064,0.027826543874571452,56.72727272727273,2.01
mcp_budget,needs-pacing,8,0.6,needs,99,87,2,0.02247191011235955,0.2,87,264.7485055248808,1828.564101231329,159.57952927745157,0.0,0,19,47.9458,0.5511,0.005950054539733309,21,0,0,0,0.0022004254053091944,0.5713702515976675,1310122283.2627888,0.0,0,3977.237413227163,129.80279125032558,1014000.0,14703.026556166724,58,33,0,0,0,nan,0.7688874182522465,0.7705934293762156,0.23477168156727532,0.031213465829088183,47.45454545454545,1.9
mcp_budget,needs-pacing,9,0.6,needs,96,82,4,0.046511627906976744,0.2,82,292.4010461636908,2623.4656364288317,178.5240657215942,0.0,0,35,49.7647,0.60689,0.05981266024798921,20,0,0,0,0.04733692479017146,0.38675298282943493,1712504745.2928894,0.0,0,5794.88682574026,271.11678921310545,1020600.0,17786.429712533314,59,29,0,0,0,nan,0.6769424762441358,0.7219558018468151,0.2673684805183243,0.035036440489134804,44.72727272727273,2.08
mcp_budget,needs-pacing,10,0.6,needs,102,88,5,0.053763440860215055,0.29411764705882354,88,189.01774240807725,1869.416921974464,119.74000000000001,0.0,0,55,49.7101,0.56489,0.03779294009556774,26,0,0,0,0.038201428276069205,0.6598104427538516,1661358702.3141065,0.0,0,4742.44773236351,207.92959511116413,1012200.0,14502.840017439823,47,27,0,0,0,nan,0.5925578266985738,0.670479738778395,0.23754149133158511,0.03085144744172377,48.0,1.76
mcp_budget,needs-feedback,1,0.6,needs,115,102,3,0.02857142857142857,0.0,102,222.34416675162424,2062.1489807797175,234.05656247744759,0.0,0,0,46.2928,0.45385,0.005085177649092478,44,0,0,0,0.0031532115797434494,0.24725152324192778,1167295423.164984,0.0,0,612.1556697125045,137.3971319627293,1107600.0,8379.573179892344,55,40,0,0,0,nan,0.6856105819736368,0.7538914650178071,0.2322592035903911,0.032172490870150824,55.63636363636364,2.07
mcp_budget,needs-feedback,2,0.6,needs,103,92,1,0.010752688172043012,0.0,92,202.1519118463957,3903.728877810327,199.81796034518047,0.0,0,0,46.8251,0.50897,0.0,37,0,0,0,0.0,0.35542347784955036,1670637314.2111437,0.0,0,3903.065774941287,103.971991574756,953400.0,8131.063988221816,47,32,0,0,0,nan,0.7115679764025026,0.7210319807722829,0.25635244051897177,0.03706545523768953,50.18181818181819,1.82
mcp_budget,needs-feedback,3,0.6,needs,98,87,2,0.02247191011235955,0.07692307692307693,87,228.22263616822147,1724.8010799346837,189.36931044956765,0.0,0,0,46.7038,0.53682,0.0,43,0,0,0,0.0,0.5325694003903186,1021319987.4872149,0.0,0,3986.362328435292,134.95519975577713,934800.0,7691.839739120561,43,25,0,0,0,nan,0.7641517146762361,0.8118728972467568,0.25688464569573943,0.027771866424618936,47.45454545454545,1.82
mcp_budget,needs-feedback,4,0.6,needs,87,74,4,0.05128205128205128,0.10526315789473684,74,271.31364853112245,3052.4345169298454,163.37423191224735,0.0,0,0,42.9327,0.58017,0.05907438321446115,58,0,0,0,0.06549928488815822,0.5835030175002608,1249099434.8007176,0.0,0,7675.341841888832,191.6652355174067,1007400.0,10531.279403499522,49,38,0,0,0,nan,0.747679086094226,0.8037349022776237,0.20580278000356125,0.03682919071998538,40.36363636363637,1.77
mcp_budget,needs-feedback,5,0.6,needs,93,82,2,0.023809523809523808,0.0,82,287.786561691129,3470.904522330556,291.7259982192302,0.0,0,0,47.1548,0.57506,0.013019326550286906,32,0,0,0,0.014297024203337725,0.3358260963355695,1477918344.356842,0.0,0,200.4910044610623,68.01835932850099,993600.0,9898.4767915425,45,25,0,0,0,nan,0.6215246763246,0.643346804162681,0.25086215140183893,0.03464882372124647,44.72727272727273,1.85
mcp_budget,needs-feedback,6,0.6,needs,106,94,2,0.020833333333333332,0.09090909090909091,94,238.86176912768997,1694.7497372102594,218.03855614786661,0.0,0,0,49.2279,0.5237,0.03860251141541845,34,0,0,0,0.036658260037198256,0.47062573200107344,1321035918.7769196,0.0,0,4510.229226514639,171.63214684574314,1104000.0,13711.710138704417,59,36,0,0,0,nan,0.6801400020062406,0.72474067494559,0.2672948092139342,0.02877347172155835,51.27272727272727,1.89
mcp_budget,needs-feedback,7,0.6,needs,113,101,3,0.028846153846153848,0.125,101,194.34068637804194,1893.0878846389435,136.8402006368394,0.0,0,0,46.9745,0.46509,0.020899872473485376,46,0,0,0,0.020315578900593333,0.49302928287699294,590766843.218683,0.0,0,452.5550130609333,86.1570606003137,1042800.0,10868.271481950287,65,39,0,0,0,nan,0.6484601933124124,0.6722653811883413,0.25967290157180783,0.025742468933189752,55.09090909090909,1.94
mcp_budget,needs-feedback,8,0.6,needs,105,94,1,0.010526315789473684,0.0,94,204.75214724878379,2331.267960734663,176.7925834405623,5.422150263441381,0,0,46.1872,0.49135,0.00016634466211281102,42,0,0,0,9.746482707846765e-06,0.49702597957527184,1054649111.2190623,0.0,0,3918.6232740202,104.24496912803016,991800.0,8816.354301452415,55,30,0,0,0,nan,0.7164604261504806,0.7252813663165861,0.23344522140475268,0.02846968914460081,51.27272727272727,1.81
mcp_budget,needs-feedback,9,0.6,needs,87,76,1,0.012987012987012988,0.07692307692307693,76,344.9324822482598,4369.402007854011,272.80139321488855,0.0,0,0,48.2636,0.63505,0.021936180555788647,62,0,0,0,0.02338224911916474,0.3865870867497016,1391715169.475949,0.0,0,6188.945571598822,152.5193944190098,987600.0,8682.79391225619,46,25,0,0,0,nan,0.612576467817581,0.6352644851441581,0.2439765864332427,0.027578665893879657,41.45454545454545,1.86
mcp_budget,needs-feedback,10,0.6,needs,93,84,1,0.011764705882352941,0.09090909090909091,84,195.23879625775885,2325.9279823891407,148.75730085733338,0.0,0,0,46.8415,0.55764,0.019226650598878636,42,0,0,0,0.020613081628788204,0.5617317842243864,873554285.7970256,0.0,0,7722.824076664223,194.5992754914136,1008600.0,7955.463944226708,47,29,0,0,0,nan,0.6415317172502104,0.6720808466430777,0.2140598695771821,0.03173852603967567,45.81818181818182,1.65
mcp_budget,needs-pacing_feedback,1,0.6,needs,112,100,2,0.0196078431372549,0.0,100,397.2303212160482,1759.041076422867,213.53277216684702,0.0,0,8,46.6302,0.4663,0.01600678907456869,15,0,0,0,0.01878757495026208,0.31557975974041375,1518473073.7955384,0.0,0,4155.450079375899,441.22675352994804,1048200.0,18511.14288378385,63,37,0,0,0,nan,0.8183961256651856,0.8153009426568274,0.23841094151450404,0.02905586143794688,54.54545454545455,2.01
mcp_budget,needs-pacing_feedback,2,0.6,needs,108,96,2,0.02040816326530612,0.0,96,269.91857917747086,3005.5942119691285,174.92301072501795,0.0,0,14,46.7595,0.48708,0.009035938641178456,20,0,0,0,0.00808630719357829,0.46074068948531743,1667083522.8681777,0.0,0,1049.1084732346412,137.84226485975776,986400.0,14150.099355331091,45,30,0,0,0,nan,0.7618150747472551,0.7645415231191584,0.2660752474019037,0.03434330513311548,52.36363636363637,1.82
mcp_budget,needs-pacing_feedback,3,0.6,needs,94,82,2,0.023809523809523808,0.08333333333333333,82,293.50821329075507,2928.020449468908,135.4249999999999,0.0,0,34,47.1602,0.57512,0.008581000679513166,22,0,0,0,0.007825866310798138,0.5648533454212817,1425086303.049592,0.0,0,4265.649398214367,333.53779334522767,897600.0,14076.751701426892,43,30,0,0,0,nan,0.6946864648899854,0.7082645213780445,0.2631161208317146,0.030959084174634548,44.72727272727273,1.81
mcp_budget,needs-pacing_feedback,4,0.6,needs,98,87,2,0.02247191011235955,0.125,87,296.2531615659227,2631.7164305620577,176.0,0.0,0,12,44.7203,0.51403,0.028216084737162365,40,0,0,0,0.03235521423490902,0.5291599503947059,1150813374.3455477,0.0,0,3821.0622494874615,167.55199346162476,1113000.0,18959.255056951664,47,32,0,0,0,nan,0.7543747538688803,0.7876780376008573,0.22983795881086508,0.02868425708962627,47.45454545454545,1.95
mcp_budget,needs-pacing_feedback,5,0.6,needs,84,71,3,0.04054054054054054,0.0,71,408.554463305049,3477.2901841375,212.3471045150012,1.4469894482117525,0,15,45.3634,0.63892,0.026974591605173803,18,0,0,0,0.03188884857857234,0.30754502472602635,2053475233.111921,0.0,0,2015.6439026918047,164.56047257994646,966600.0,20060.417848407997,42,22,0,0,0,nan,0.7844493998772406,0.8165706186380023,0.23499811077117327,0.027279115096108995,38.72727272727273,1.91
mcp_budget,needs-pacing_feedback,6,0.6,needs,98,87,1,0.011363636363636364,0.08333333333333333,87,479.64857723221303,1906.4318802352961,217.26539002126262,5.110497055292399,0,0,49.2729,0.56636,0.00738748421521748,9,0,0,0,0.005045543311918872,0.394969900402157,1314645960.6604037,0.0,0,1851.1480743488542,94.88584583645572,1030800.0,22710.25714621417,51,32,0,0,0,nan,0.7466313537313354,0.7764966078805888,0.24115706426443928,0.027676527060592652,47.45454545454545,2.01
mcp_budget,needs-pacing_feedback,7,0.6,needs,121,104,7,0.06306306306306306,0.21428571428571427,104,271.53409260221963,1324.0822523857835,174.87627201785244,0.0,0,72,47.2482,0.45431,0.06872747413186019,16,0,0,0,0.07233845393073113,0.5671661192090068,1658915271.0563078,0.0,0,939.1675588126002,230.49398732429734,1030200.0,19537.03445547747,61,37,0,0,0,nan,0.697698946490112,0.796164545994241,0.25367550934829064,0.027826543874571452,56.72727272727273,2.04
mcp_budget,needs-pacing_feedback,8,0.6,needs,99,87,2,0.02247191011235955,0.2,87,264.7485055248808,1828.564101231329,159.57952927745157,0.0,0,19,47.9458,0.5511,0.005950054539733309,21,0,0,0,0.0022004254053091944,0.5713702515976675,1310122283.2627888,0.0,0,3977.237413227163,129.80279125032558,1014000.0,14703.026556166724,58,33,0,0,0,nan,0.7688874182522465,0.7705934293762156,0.23477168156727532,0.031213465829088183,47.45454545454545,1.89
mcp_budget,needs-pacing_feedback,9,0.6,needs,96,82,4,0.046511627906976744,0.2,82,292.4010461636908,2623.4656364288317,178.5240657215942,0.0,0,35,49.7647,0.60689,0.05981266024798921,20,0,0,0,0.04733692479017146,0.38675298282943493,1712504745.2928894,0.0,0,5794.88682574026,271.11678921310545,1020600.0,17786.429712533314,59,29,0,0,0,nan,0.6769424762441358,0.7219558018468151,0.2673684805183243,0.035036440489134804,44.72727272727273,1.9
mcp_budget,needs-pacing_feedback,10,0.6,needs,102,88,5,0.053763440860215055,0.29411764705882354,88,189.01774240807725,1869.416921974464,119.74000000000001,0.0,0,55,49.7101,0.56489,0.03779294009556774,26,0,0,0,0.038201428276069205,0.6598104427538516,1661358702.3141065,0.0,0,4742.44773236351,207.92959511116413,1012200.0,14502.840017439823,47,27,0,0,0,nan,0.5925578266985738,0.670479738778395,0.23754149133158511,0.03085144744172377,48.0,1.74
mcp_budget,oracle0,1,0.6,clairvoyant,129,116,3,0.025210084033613446,0.047619047619047616,116,143.43840793197433,4815.005373238935,162.00664631511512,0.0,0,0,46.7665,0.40316,0.020347433465086374,50,0,0,0,0.020649985591788097,0.228863786212927,1186044683.2174883,0.0,0,0.0,0.0,0.0,0.0,66,41,0,0,0,nan,0.7291967459396697,0.7412166798538248,0.2549608874643875,0.029365459861290074,63.27272727272727,0.07
mcp_budget,oracle0,2,0.6,clairvoyant,133,122,1,0.008130081300813009,0.0,122,176.89569235815452,2783.2667344880333,77.83485518865831,0.0,0,0,47.3639,0.38823,0.007251833638724257,31,0,0,0,0.0047643632513715405,0.42467095593875964,1542002451.6315138,0.0,0,0.0,0.0,0.0,0.0,61,43,0,0,0,nan,0.8481617105957523,0.8493576429565781,0.3239372354717042,0.044024704085922864,66.54545454545455,0.07
mcp_budget,oracle0,3,0.6,clairvoyant,122,112,1,0.008849557522123894,0.06666666666666667,112,180.82553491190038,1763.1508753974583,44.61781293882585,0.0,0,0,47.6074,0.42507,0.002985504197890037,32,0,0,0,0.002502231432162538,0.5169114039025606,1158484159.1761703,0.0,0,0.0,0.0,0.0,0.0,58,36,0,0,0,nan,0.851625490464968,0.8592974354559222,0.3276167125663689,0.03922051860547764,61.09090909090909,0.07
mcp_budget,oracle0,4,0.6,clairvoyant,117,107,1,0.009259259259259259,0.0,107,217.90958871427483,3043.7162913613192,136.48057269780946,0.0,0,0,47.7043,0.44583,0.01620770612986679,49,0,0,0,0.018556273807552596,0.4926941355873322,923762146.7171556,0.0,0,0.0,0.0,0.0,0.0,59,45,0,0,0,nan,0.829259027499325,0.8516714336479554,0.2888671062143875,0.043111040202680154,58.36363636363637,0.07
mcp_budget,oracle0,5,0.6,clairvoyant,128,115,3,0.025423728813559324,0.0,115,188.50939461003873,1514.5298029292414,138.90404754391363,0.0,0,0,48.0848,0.41813,0.011797239086522335,34,0,0,0,0.01269441738884485,0.23998909098501883,1378609105.5739226,0.0,0,0.0,0.0,0.0,0.0,58,34,0,0,0,nan,0.6650043322668158,0.7188683503651623,0.3189675400236338,0.0385581019949372,62.72727272727273,0.1
mcp_budget,oracle0,6,0.6,clairvoyant,129,117,2,0.01680672268907563,0.06666666666666667,117,196.43945732833936,1511.1409910284196,116.5831767768438,0.0,0,0,50.1848,0.42893,0.009338851635766615,31,0,0,0,0.006191901054704276,0.19879003985700855,942017581.0068128,0.0,0,0.0,0.0,0.0,0.0,69,43,0,0,0,nan,0.8207039256517584,0.8588644630238016,0.3243725469276094,0.04427865652410559,63.81818181818182,0.08
mcp_budget,oracle0,7,0.6,clairvoyant,111,100,2,0.0196078431372549,0.0,100,178.910770025258,3445.2034071780076,169.97581039533728,0.0,0,0,47.0884,0.47088,0.006324322501414575,46,0,0,0,0.005279469549449384,0.6282152044759272,1428432590.2786584,0.0,0,0.0,0.0,0.0,0.0,55,30,0,0,0,nan,0.711746397540632,0.7209183882086493,0.2651214801136364,0.022134874873051415,54.54545454545455,0.06
mcp_budget,oracle0,8,0.6,clairvoyant,119,107,2,0.01834862385321101,0.09090909090909091,107,188.47114748825902,1754.178659659004,98.46922481370989,0.0,0,0,47.9058,0.44772,0.004544482182403512,44,0,0,0,0.005208898331725684,0.5218930356651824,1685460943.2797203,0.0,0,0.0,0.0,0.0,0.0,66,34,0,0,0,nan,0.7812873044899749,0.7851018685452795,0.2862326723322974,0.03669731015536554,58.36363636363637,0.07
mcp_budget,oracle0,9,0.6,clairvoyant,111,98,3,0.0297029702970297,0.1111111111111111,98,169.30094975765496,2039.845975545231,139.32094933310808,0.0,0,0,48.2305,0.49215,0.03787602117516519,58,0,0,0,0.042466690396347304,0.3357996936841856,981154274.0719943,0.0,0,0.0,0.0,0.0,0.0,67,37,0,0,0,nan,0.7129338198538588,0.7672097351645233,0.3107733117068117,0.03979751011163558,53.45454545454545,0.07
mcp_budget,oracle0,10,0.6,clairvoyant,114,104,1,0.009523809523809525,0.1,104,137.00557583773661,2216.4592098499315,91.41052874404363,0.0,0,0,49.0824,0.47195,0.018348870209359092,36,0,0,0,0.02019126104247038,0.47130866141532557,1431560698.8310766,0.0,0,0.0,0.0,0.0,0.0,56,37,0,0,0,nan,0.7070650798262357,0.7424183338175475,0.25111363573232326,0.038908296028694764,56.72727272727273,0.06
