run,type,queue,sandbox_idle_timeout_s,rate_per_min,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=7,reactive_gate,vtfq,0,2.0,reactive_gate,7,801,632,5,0.007849293563579277,0.02403846153846154,632,212.9795104144705,2068.7898177842985,249.0408737355603,600.0000000000005,0,360,3,0,0,0.002188059549079222,0.3270347209182076,1602321538.7747765,0.0,0,0.0,0.0,0.0,0.0,248,32,0.4321610384759584,0.43556026794902847,0.7201863511476949,0.29918434667954297,344.72727272727275,0.32
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=8,reactive_gate,vtfq,0,2.0,reactive_gate,8,879,707,9,0.012569832402234637,0.05027932960893855,707,230.24746853792726,2758.8065930697117,42.399329578392745,600.0000000000005,0,563,3,0,0,0.010596521843445672,0.46256017477872124,3176228206.572625,0.0,0,0.0,0.0,0.0,0.0,296,19,0.4487073148911707,0.45695837809203615,0.7354007215868623,0.31100011642085573,385.6363636363636,0.3
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=9,reactive_gate,vtfq,0,2.0,reactive_gate,9,851,667,17,0.024853801169590642,0.09340659340659341,667,332.53266397957805,2326.307445783976,73.50831601494512,600.0000000000005,0,568,2,0,0,0.004296694469982358,0.35575651036990213,1657349408.7094824,0.0,0,0.0,0.0,0.0,0.0,298,21,0.4227043849048315,0.43598755878552253,0.7850993391163236,0.31443149658290137,363.8181818181818,0.33
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=10,reactive_gate,vtfq,0,2.0,reactive_gate,10,723,619,4,0.006420545746388443,0.028368794326241134,619,216.7244383018433,2053.8796003354405,56.508492020236766,600.0000000000005,0,107,1,0,0,0.0031172505528275947,0.24331473038250287,1597578632.476148,0.0,0,0.0,0.0,0.0,0.0,250,29,0.5978971568081094,0.6036249625943126,0.7350896111394394,0.34934811829565293,337.6363636363636,0.27
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=1,reactive_gate,vtfq,300,1.0,reactive_gate,1,384,351,2,0.0056657223796034,0.02127659574468085,351,133.97958479208592,1658.6749073906701,2.783585546839552,600.0000000000005,0,68,0,0,0,0.003757933630151676,0.3919647055469263,4404866021.67434,0.0,0,0.0,0.0,0.0,0.0,193,82,0.7450517889239096,0.7547277861826616,0.36802641712396406,0.1916031800975078,191.45454545454547,0.11
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=2,reactive_gate,vtfq,300,1.0,reactive_gate,2,396,338,2,0.0058823529411764705,0.028169014084507043,338,154.88435094066472,1580.9430885441802,28.251835915703634,600.0,0,46,2,0,0,0.002866682212895857,0.2523418962636694,2861968862.849833,0.0,0,0.0,0.0,0.0,0.0,178,38,0.6357753227643023,0.6440321451378647,0.4333952960292023,0.22010570818868647,184.36363636363637,0.13
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=3,reactive_gate,vtfq,300,1.0,reactive_gate,3,446,378,5,0.013054830287206266,0.045454545454545456,378,100.59142180989966,1563.3960946813756,0.0,600.0,0,103,0,0,0,0.0035236277591454627,0.38851335913024276,4342643257.099575,0.0,0,0.0,0.0,0.0,0.0,174,39,0.6245241705191859,0.6345970165380134,0.4025726514625421,0.2176087080713272,206.1818181818182,0.13
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=4,reactive_gate,vtfq,300,1.0,reactive_gate,4,447,413,3,0.007211538461538462,0.02040816326530612,413,56.06224040649249,1921.5959562328198,0.0,600.0,0,45,0,0,0,0.0114033880031968,0.39736476559117107,4189918075.258695,0.0,0,0.0,0.0,0.0,0.0,170,87,0.8085196258077995,0.82098267544087,0.3748085195423789,0.19186179853513483,225.27272727272728,0.12
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=5,reactive_gate,vtfq,300,1.0,reactive_gate,5,611,532,7,0.012987012987012988,0.07446808510638298,532,81.75161761525578,2329.740614953447,16.15947614476519,600.0000000000005,0,205,0,0,0,0.0033712009693303573,0.3243157491523852,4658210248.600667,0.0,0,0.0,0.0,0.0,0.0,180,24,0.546960864181168,0.5651515769889474,0.48519921712720154,0.24777171385965763,290.1818181818182,0.16
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=6,reactive_gate,vtfq,300,1.0,reactive_gate,6,412,347,2,0.0057306590257879654,0.023809523809523808,347,177.06240166246698,2526.0977204210985,13.642838079962385,600.0000000000005,0,164,0,0,0,0.001685951449185098,0.40930890862100444,4341374995.319025,0.0,0,0.0,0.0,0.0,0.0,188,45,0.5814533608396116,0.5853334745631824,0.41525234073507516,0.23377933563092185,189.27272727272728,0.14
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=7,reactive_gate,vtfq,300,1.0,reactive_gate,7,400,372,0,0.0,0.0,372,133.1009584796211,1423.4328566662307,4.956108653879441,600.0,0,25,0,0,0,0.0,0.1909653848683996,3168591570.981118,0.0,0,0.0,0.0,0.0,0.0,164,35,0.7584051780708058,0.7584051780708058,0.39100386272986276,0.22447030231606657,202.9090909090909,0.12
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=8,reactive_gate,vtfq,300,1.0,reactive_gate,8,520,446,3,0.0066815144766146995,0.02912621359223301,446,97.0629311806897,1862.84352924285,1.3326906870643551,600.0000000000005,0,183,0,0,0,0.0027468921680760504,0.46329857499652743,4833783726.745594,0.0,0,0.0,0.0,0.0,0.0,168,45,0.5874349059394264,0.5936330252989218,0.4392208642353017,0.2119347097459647,243.27272727272728,0.15
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=9,reactive_gate,vtfq,300,1.0,reactive_gate,9,511,445,3,0.006696428571428571,0.02912621359223301,445,165.7880074899872,1875.4652933646612,9.170293070484453,600.0,0,128,1,0,0,0.00532473512777706,0.29196596074393705,3390614474.5698495,0.0,0,0.0,0.0,0.0,0.0,213,33,0.5930173037848905,0.5984932741094933,0.5070593400875745,0.2181317000684213,242.72727272727275,0.15
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=10,reactive_gate,vtfq,300,1.0,reactive_gate,10,478,423,2,0.004705882352941176,0.024096385542168676,423,119.73233124380249,1609.0521490823737,5.2165230964481735,600.0000000000005,0,64,0,0,0,0.005449888939863399,0.20948533373127204,4238209135.9015765,0.0,0,0.0,0.0,0.0,0.0,165,67,0.6471674535205727,0.6512072247170769,0.43482714705953773,0.2649182691165881,230.72727272727275,0.14
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=1,reactive_gate,vtfq,300,2.0,reactive_gate,1,616,499,8,0.015779092702169626,0.05442176870748299,499,168.1153485077673,1988.1523380066385,10.744835083378668,600.0000000000005,0,279,0,0,0,0.0057419832214927295,0.34649403964406905,4058517684.882021,0.0,0,0.0,0.0,0.0,0.0,277,30,0.5016164921766375,0.5137213396543456,0.5808865252727597,0.25489418186388557,272.1818181818182,0.21
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=2,reactive_gate,vtfq,300,2.0,reactive_gate,2,694,506,16,0.03065134099616858,0.12403100775193798,506,139.89409840344865,2273.6477706824717,16.237689397313275,600.0000000000005,0,498,1,0,0,0.01384060305136874,0.3191198635993581,2885130663.608601,0.0,0,0.0,0.0,0.0,0.0,254,23,0.392423655633568,0.40766491551033723,0.5831357209312679,0.2711609736940257,276.0,0.22
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=3,reactive_gate,vtfq,300,2.0,reactive_gate,3,760,546,27,0.04712041884816754,0.16339869281045752,546,72.28479818662902,3608.176311709822,6.779633716242188,600.0000000000005,0,677,0,0,0,0.008409305094031936,0.43042390236045097,4413759227.288072,0.0,0,0.0,0.0,0.0,0.0,266,19,0.3883172797821469,0.412566701564141,0.5662792089363183,0.2540216977734816,297.8181818181818,0.24
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=4,reactive_gate,vtfq,300,2.0,reactive_gate,4,707,563,9,0.015734265734265736,0.05194805194805195,563,87.52615317927098,1992.3673116803604,2.604776629355384,600.0000000000005,0,284,0,0,0,0.014612130336666715,0.32598700084092397,4786957307.216281,0.0,0,0.0,0.0,0.0,0.0,231,19,0.4780599150039817,0.48607643313275484,0.5435932000412782,0.2725749248345681,307.0909090909091,0.2
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=5,reactive_gate,vtfq,300,2.0,reactive_gate,5,975,705,44,0.05874499332443257,0.21182266009852216,705,73.59763199625922,3802.1723423778058,18.78502921310902,600.0000000000005,0,1264,0,0,0,0.023428531760742666,0.24684724944718683,3831985319.955825,0.0,0,0.0,0.0,0.0,0.0,299,4,0.3332052178965358,0.3595245633992407,0.7212214990449365,0.2937566226126504,384.54545454545456,0.32
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=6,reactive_gate,vtfq,300,2.0,reactive_gate,6,597,432,23,0.05054945054945055,0.17692307692307693,432,153.12600905481327,3427.920338619646,25.52779729259068,600.0000000000005,0,640,0,0,0,0.01195697166303074,0.4221163130684513,4164244738.02185,0.0,0,0.0,0.0,0.0,0.0,236,21,0.38186559640229295,0.4111076239328811,0.5382035338885652,0.2470704257755887,235.63636363636365,0.22
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=7,reactive_gate,vtfq,300,2.0,reactive_gate,7,740,529,12,0.022181146025878003,0.06741573033707865,529,127.11143853713384,2361.5251812258653,15.022542154767283,600.0000000000005,0,638,0,0,0,0.004763207050117067,0.3342566055892,3807776673.975775,0.0,0,0.0,0.0,0.0,0.0,229,15,0.37580157793813607,0.3831508490893559,0.569618747826826,0.2696501931230832,288.54545454545456,0.23
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=8,reactive_gate,vtfq,300,2.0,reactive_gate,8,806,611,28,0.04381846635367762,0.16091954022988506,611,82.63141878499664,3749.1683822524565,5.640804592383895,600.0000000000005,0,826,0,0,0,0.01679117968102569,0.465746049118408,5269131562.250094,0.0,0,0.0,0.0,0.0,0.0,239,5,0.3718309512965071,0.3972671098214649,0.564872699879403,0.25964788686702023,333.2727272727273,0.25
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=9,reactive_gate,vtfq,300,2.0,reactive_gate,9,818,606,33,0.051643192488262914,0.1797752808988764,606,129.03048809611073,3734.4919100316147,7.124772422245479,600.0000000000005,0,899,0,0,0,0.012865134740229956,0.3114689476442542,4182223438.5401015,0.0,0,0.0,0.0,0.0,0.0,277,9,0.3507404816924492,0.3781510533332126,0.6271789548085017,0.2723577692446771,330.54545454545456,0.27
type=reactive_gate_queue=vtfq_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=10,reactive_gate,vtfq,300,2.0,reactive_gate,10,667,544,9,0.0162748643761302,0.07627118644067797,544,128.58415254354884,2250.449500691544,8.365094807329946,600.0000000000005,0,374,0,0,0,0.0073488021579236895,0.26144932796344816,4116970557.1100674,0.0,0,0.0,0.0,0.0,0.0,224,15,0.43599536322784244,0.4482710558283247,0.5581221888799858,0.28747506869754064,296.72727272727275,0.21
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=1,lease,fifo,0,1.0,lease,1,401,377,1,0.0026455026455026454,0.00980392156862745,377,114.3882439180934,2005.8208893380875,2.1772719581431947,600.0,0,39,0,0,0,0.0027439125269214234,0.3898549072511854,3947776972.411009,10974.767847378967,61,313.3823138037296,94.32301611629237,444000.0,452.2356580072702,203,89,0.8763069823907588,0.8819605758255379,0.390231242270461,0.21092434543708405,205.63636363636365,0.27
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=2,lease,fifo,0,1.0,lease,2,417,372,2,0.0053475935828877,0.02531645569620253,372,176.3648283811292,1243.5289550573943,37.88944510357102,600.0,0,22,1,0,0,0.0025912541844622054,0.23981806964743982,1691370162.4148386,10556.020731003136,64,505.1380346382992,120.23162746057187,550800.0,878.6809421242929,193,48,0.79621200882039,0.8065524245193562,0.4904500257705258,0.23577595635019388,202.9090909090909,0.32
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=3,lease,fifo,0,1.0,lease,3,470,416,4,0.009523809523809525,0.03,416,131.13151234950533,1289.3903766791866,31.51727225790712,600.0,0,32,0,0,0,0.0014744768608210951,0.3898912410404446,2972845155.8820186,8903.653898312663,59,996.6350403239808,166.99246408827457,492000.0,1262.3865603699553,187,46,0.759299187613074,0.7686793600275981,0.473008262379403,0.24204774262470277,226.9090909090909,0.32
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=4,lease,fifo,0,1.0,lease,4,458,426,3,0.006993006993006993,0.020202020202020204,426,59.838538451521345,1889.4977637752036,0.0,600.0,0,39,0,0,0,0.010857580586497844,0.39079469278526296,3307729259.0891147,12833.142910716226,63,248.3712828530712,10.98580636997849,493800.0,222.67950846006127,171,98,0.868475003297896,0.8822039643900417,0.39143334996195933,0.19717102919573615,232.36363636363637,0.29
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=5,lease,fifo,0,1.0,lease,5,659,585,2,0.0034071550255536627,0.02040816326530612,585,127.27066685210139,2170.902385126927,57.212394571107055,600.0,0,75,2,0,0,0.0005242079316483683,0.3095090781574298,2232964284.4406805,6817.147730365928,44,1063.8452049874045,262.3629470889282,567000.0,2939.798574759715,191,50,0.6782337252116479,0.6847240000940561,0.6010546590666278,0.3031876004266923,319.0909090909091,0.42
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=6,lease,fifo,0,1.0,lease,6,444,395,1,0.0025252525252525255,0.010309278350515464,395,227.52637734079235,2085.0398731699634,43.43327693987493,600.0000000000005,0,55,1,0,0,0.00041151412996471334,0.38877138240680664,2768580526.725902,5479.285390303607,32,1490.4144408832465,657.3201367848196,426000.0,1778.1113421196685,204,58,0.7588810693827451,0.7602660104909291,0.5068209567226755,0.27243810576381405,215.45454545454547,0.34
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=7,lease,fifo,0,1.0,lease,7,405,376,0,0.0,0.0,376,108.96011626185327,1350.2214120326705,31.141985941552093,200.71392537937209,0,13,1,0,0,1.1504670564609494e-06,0.231910406561866,2185568677.0736527,8950.940281304327,63,1039.2846427871382,174.6219353717106,493200.0,354.9390124945851,163,66,0.8811293026340812,0.8811293026340812,0.4378498576105608,0.2285777652169033,205.0909090909091,0.29
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=8,lease,fifo,0,1.0,lease,8,546,487,1,0.0020491803278688526,0.009009009009009009,487,136.8488702243949,1861.3765341166807,15.379037309732052,600.0,0,71,0,0,0,0.0027940576930014136,0.4457291238548566,3470026651.3473,6512.247853763406,49,651.2527417047404,352.7641661202156,490200.0,1834.0956718155073,195,50,0.7135426180249557,0.7141067180613169,0.5229200680442243,0.2551436432509799,265.6363636363636,0.35
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=9,lease,fifo,0,1.0,lease,9,541,490,1,0.002036659877800407,0.008771929824561403,490,185.7366461755787,1593.8149305183388,47.393995501805676,600.0,0,30,0,0,0,2.7341813350614105e-05,0.2620853933096332,1550069137.3228571,8908.90680230407,25,836.0416799600694,205.0434094374118,548400.0,2336.019017677279,220,49,0.7754815579675192,0.7792380647337683,0.6121269143073362,0.25525408182938436,267.2727272727273,0.38
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=1.0_seed=10,lease,fifo,0,1.0,lease,10,501,462,2,0.004310344827586207,0.021505376344086023,462,116.87572425987378,1485.365886713726,18.2356570959156,600.0,0,32,0,0,0,0.002190238401720114,0.21920491380633159,2756531904.88507,14263.564680005427,71,1139.0366189606543,180.0988070980393,399600.0,533.6720990362321,187,84,0.8138682099158372,0.8200965792998168,0.5061748641786454,0.2887586652229405,252.0,0.36
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=1,lease,fifo,0,2.0,lease,1,654,560,1,0.0017825311942959,0.00625,560,176.0797780382694,1728.1938268455865,52.33037019769073,600.0000000000002,0,86,1,0,0,0.0005808527248170763,0.32896266357806425,2317204659.8246865,8052.554224574456,43,713.4877185548304,488.41607635289165,825000.0,3689.5179079620557,302,63,0.6569073159045049,0.6584409957804152,0.7067419446184603,0.2882880059359818,305.45454545454544,0.49
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=2,lease,fifo,0,2.0,lease,2,732,580,6,0.010238907849829351,0.0410958904109589,580,316.0445834037466,2366.006572619499,57.98467484742211,600.0000000000005,0,298,3,0,0,0.004731066555969631,0.30029807124167596,968589163.9469569,4021.6002139575517,29,916.9529349746108,577.8926256713205,791400.0,9964.864688432706,255,32,0.47609452568112237,0.48216410406467514,0.7345471274888307,0.3094479818929315,316.3636363636364,0.54
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=3,lease,fifo,0,2.0,lease,3,807,623,13,0.020440251572327043,0.07142857142857142,623,147.9575217002989,2211.515917049787,53.63505129796227,600.0000000000005,0,416,1,0,0,0.0022441692984275833,0.41037859217839384,2297568422.217014,5001.810472838741,36,1048.4404023268044,486.5394149661133,825600.0,8493.849470307647,269,28,0.4284229652238883,0.44127822098300656,0.6905713908718596,0.2995626194058325,339.8181818181818,0.54
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=4,lease,fifo,0,2.0,lease,4,755,645,5,0.007692307692307693,0.023121387283236993,645,139.8688235076943,1952.644768747146,20.733979825241462,600.0,0,106,2,0,0,0.014419077329985626,0.311995450833064,2006622338.9579103,4489.625520684736,22,552.4652617824552,325.60733341185914,746400.0,1340.9521366957028,256,37,0.6440495377181222,0.6475713666275219,0.7118049519675926,0.32884824639654137,351.8181818181818,0.5
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=5,lease,fifo,0,2.0,lease,5,1023,812,17,0.020506634499396863,0.0730593607305936,812,219.73804858346534,3165.5168699802284,103.19490523495637,600.0000000000005,0,922,0,0,0,0.0104053047663044,0.2513299361277286,1846810585.7230697,1245.3526669903608,11,841.6163467989131,834.291782143557,982200.0,16603.720776983464,312,6,0.3891982188023125,0.40050432268673325,0.8462315487446581,0.3380629234379158,442.90909090909093,0.73
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=6,lease,fifo,0,2.0,lease,6,642,518,8,0.015209125475285171,0.05333333333333334,518,367.18948056089994,3118.67202862169,45.909236724863916,600.0000000000005,0,346,2,0,0,0.004994704753928045,0.4009093773997415,2714598054.626094,2814.6992905974594,14,1468.5267995541126,1076.0842646108943,693600.0,6673.993716809423,258,26,0.491553484728275,0.5028073338463317,0.6470693213424307,0.3027444477807707,282.54545454545456,0.49
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=7,lease,fifo,0,2.0,lease,7,801,635,8,0.012441679626749611,0.0380952380952381,635,220.55548605203285,2025.357951855313,86.63901294363058,600.0000000000005,0,340,2,0,0,0.009490672169484746,0.3566583130040617,1570722757.9074273,2354.2877796984776,18,1375.2215414826733,837.5286545673134,896400.0,9392.546476550895,246,27,0.4463788206732704,0.4537216198439644,0.7132956615149897,0.29443303501576373,346.3636363636364,0.56
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=8,lease,fifo,0,2.0,lease,8,887,706,9,0.012587412587412588,0.05056179775280899,706,221.03774429658608,2525.6058663480285,31.689586688185784,600.0000000000005,0,584,0,0,0,0.0059471906741645035,0.4593380678772492,3100754365.925734,1586.112327823239,18,805.948189822279,597.5313928285543,877200.0,9362.909280047541,295,16,0.4557594752246578,0.4648293182203839,0.7394236028109623,0.3152670243666198,385.0909090909091,0.58
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=9,lease,fifo,0,2.0,lease,9,858,674,16,0.02318840579710145,0.08791208791208792,674,323.4158236401296,2867.762948633733,40.59190574259549,600.0000000000005,0,575,3,0,0,0.004860148439506515,0.36020742835485575,1315338589.2654638,912.5055741959549,2,676.8120431620728,623.209054109911,838200.0,12343.967994307392,297,17,0.4398505866934361,0.4549368365404845,0.785443077825531,0.3179884773342985,367.6363636363636,0.61
type=lease_queue=fifo_sandbox_idle_timeout_s=0_rate_per_min=2.0_seed=10,lease,fifo,0,2.0,lease,10,723,618,3,0.004830917874396135,0.02158273381294964,618,220.86110136137768,1873.4087565882758,57.122691856977625,600.0000000000002,0,134,1,0,0,0.0027191218901216753,0.2724436474303246,1303684807.6154585,1331.528927734929,10,1453.18634637083,916.6539931213097,645000.0,4457.082296629662,247,30,0.5865898173306241,0.5902553545379303,0.7331861568448913,0.3432678684464351,337.0909090909091,0.51
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=1,lease,fifo,300,1.0,lease,1,405,381,1,0.002617801047120419,0.009708737864077669,381,118.3209130050227,2016.0325538584987,0.0,600.0,0,42,0,0,0,0.0030049923873933337,0.38812904690345806,3912632386.837444,11745.389201991444,63,278.9286711012029,71.16530865774894,444600.0,234.75524496513222,203,90,0.8965718283819002,0.9023561627585575,0.38894711866663434,0.21254240319112694,207.8181818181818,0.28
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=2,lease,fifo,300,1.0,lease,2,420,375,2,0.005305039787798408,0.02531645569620253,375,176.2545125216052,1270.7789085854565,34.8927493875865,600.0,0,24,2,0,0,0.0038122867630636143,0.2367090427031273,1689489166.9053528,11619.544582245398,65,503.5625090559253,127.7134241992062,550200.0,626.3533734840416,193,47,0.8143708376814879,0.824947082326702,0.4950947212388307,0.24022481073781599,204.54545454545456,0.32
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=3,lease,fifo,300,1.0,lease,3,473,419,4,0.009456264775413711,0.0297029702970297,419,129.45725280203033,1298.391015807854,28.645211877647302,600.0,0,32,0,0,0,0.0014706370071420464,0.3915106344354464,2980375635.1147213,8902.593799683651,59,988.1024384530226,164.74819255829243,494400.0,1248.5579891518194,183,46,0.7653849382604783,0.7749283195486083,0.47434247662522666,0.24039638636871757,228.54545454545456,0.32
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=4,lease,fifo,300,1.0,lease,4,459,428,3,0.0069605568445475635,0.020202020202020204,428,56.95666511441095,1888.7706079277382,0.0,600.0,0,39,0,0,0,0.00921407204879462,0.3893918846521654,3339062900.876804,13332.053684051258,62,236.45838959219589,12.483295648899002,495000.0,291.3228386938122,171,99,0.8697176154274447,0.8834749151381073,0.39295144432708495,0.1983928710302399,233.45454545454547,0.29
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=5,lease,fifo,300,1.0,lease,5,665,589,2,0.00338409475465313,0.02040816326530612,589,126.77337053655742,2171.4032446983915,52.4961677835455,600.0000000000005,0,82,3,0,0,0.0015868051441759376,0.32105225867039755,2166889780.097535,7631.982683996219,49,1048.2324276672407,164.40718291039502,577200.0,2606.709276599686,189,41,0.6709259477137024,0.6773462917109626,0.6026471556915307,0.298412351444071,321.2727272727273,0.42
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=6,lease,fifo,300,1.0,lease,6,441,392,1,0.002544529262086514,0.010309278350515464,392,218.9522399070695,1972.8206756624206,41.2901026037199,600.0,0,54,0,0,0,1.2490300212825794e-05,0.38960739174418485,2805397023.503777,5336.127890538683,32,1476.6846453355165,810.643660808812,427800.0,1931.3582660473783,202,58,0.7572881815900039,0.7586757298825808,0.5101290921879047,0.27128578528159075,213.8181818181818,0.34
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=7,lease,fifo,300,1.0,lease,7,405,377,0,0.0,0.0,377,110.90556110840271,1387.9677334139385,31.210689649297525,98.57614325544546,0,12,1,0,0,0.0003958295885262622,0.21617336683671964,2091610041.7189171,9228.82503849077,57,1030.7498358597559,211.8945439306326,493800.0,297.26634393584595,163,58,0.9089649521205875,0.9089649521205875,0.44606187821322196,0.23113287608502148,205.63636363636365,0.29
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=8,lease,fifo,300,1.0,lease,8,547,487,2,0.00408997955010225,0.018018018018018018,487,137.36570075254804,1830.2920904480377,11.558306367683707,600.0,0,73,0,0,0,0.005081356201157652,0.4436374898723329,3559356514.1641307,6682.631327469784,48,623.1686780972232,339.96686267847554,493200.0,1835.8110075515854,196,49,0.7074041259586512,0.7116754544978912,0.521155311196905,0.2572760536806065,265.6363636363636,0.35
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=9,lease,fifo,300,1.0,lease,9,538,489,2,0.004073319755600814,0.017391304347826087,489,174.97522608274267,1609.1602058548565,70.91199298705484,600.0,0,33,3,0,0,0.004057645581062958,0.2639916265896142,1549552460.8966427,7418.106606416643,25,847.8716906319597,253.21181069409022,557400.0,1823.0272489266736,224,52,0.7517927595213904,0.756408239474106,0.6129834752816629,0.2525124083615606,266.72727272727275,0.39
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=1.0_seed=10,lease,fifo,300,1.0,lease,10,503,458,2,0.004347826086956522,0.02197802197802198,458,111.46327533214344,1599.679127170282,21.144128284100503,600.0,0,29,2,0,0,0.0032161932988364977,0.2056833480589835,2305423033.2133145,9648.23264487683,64,1148.4791721957133,218.43839908589507,399000.0,389.14001051131555,190,91,0.8078662012315322,0.8139812628451901,0.5174854276013339,0.2920596343094152,249.81818181818184,0.36
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=1,lease,fifo,300,2.0,lease,1,654,561,2,0.003552397868561279,0.012269938650306749,561,183.40286134093026,1586.3677658538854,60.98722706074678,600.0000000000002,0,82,0,0,0,0.002768957223101876,0.32477786055018026,2222313545.2109575,7151.71687269662,40,690.8837235547322,494.788831552549,824400.0,3445.6511905092075,300,66,0.655725316723189,0.6567095958743102,0.7172000106392451,0.29433962509985717,306.0,0.49
type=lease_queue=fifo_sandbox_idle_timeout_s=300_rate_per_min=2.0_seed=2,lease,fifo,300,2.0,lease,2,738,590,4,0.006734006734006734,0.027586206896551724,590,287.87811642192196,2362.215454009235,48.601026103829376,600.0000000000005,0,287,5,0,0,0.005886440910753498,0.34405263161867505,1171643065.6044376,4237.108340264094,28,915.18450413977,577.7342872393849,796200.0,9267.374644350411,247,32,0.48400687298258566,0.48817345207988105,0.7268841588076276,0.3136260655208231,321.8181818181818,0.54
